,names,scores,logfoldchanges,pvals,pvals_adj
25,MEGF9,9.638861,1.7567006,2.0071906334174867e-20,1.222789657471721e-18
26,MBNL1,9.573332,0.86734647,2.3844072184149312e-20,1.4403162927236561e-18
27,CIITA,9.485119,1.4587483,6.336054034291515e-20,3.712304445665225e-18
28,LYN,9.479137,1.173627,5.938980196743941e-20,3.498777234587282e-18
29,USP15,9.383156,1.0869627,1.3491682677801853e-19,7.674154995829786e-18
30,S100Z,9.372866,2.5946226,1.9978667923912464e-19,1.121525012985285e-17
31,TMEM131L,9.313809,1.5837789,2.7506104346092855e-19,1.5163005182457972e-17
32,CLEC12A,9.282144,1.8998322,3.8118755040175664e-19,2.048668128023877e-17
33,LYST,9.243178,1.3033134,4.658239171526704e-19,2.4664513776350284e-17
34,RTN1,9.090912,1.496432,1.6495327871558817e-18,8.207095379993208e-17
35,RGS18,9.038484,2.396938,2.883986677128917e-18,1.4184451904668004e-16
36,HLA-DRB1,8.882261,1.4001944,8.435498572290865e-18,3.9669041970220463e-16
37,TET2,8.785149,1.0723407,1.6603785876828828e-17,7.690099013881585e-16
38,CCSER1,8.713391,1.7180111,3.446094203797483e-17,1.555748296973331e-15
39,IFNGR1,8.706427,1.2406187,3.297546903859008e-17,1.4918269157458346e-15
40,MNDA,8.693186,2.0198407,4.24082059279105e-17,1.894586599829402e-15
41,NEDD9,8.643574,1.5378709,5.770869921642436e-17,2.530685779134977e-15
42,DOCK8,8.62657,0.91823363,5.280911692877e-17,2.3205711135666882e-15
43,ADAM19,8.611478,2.8334744,8.362425747308762e-17,3.597064098141404e-15
44,USP3,8.608129,1.1818718,7.048530624649669e-17,3.06589636338717e-15
45,SMAP2,8.606351,1.1158684,6.895392785407508e-17,3.011503113854961e-15
46,CSF3R,8.443186,1.5460441,2.698249949779523e-16,1.1191735381638701e-14
47,DLEU2,8.396945,0.88850325,3.229724164431411e-16,1.3344548166101577e-14
48,SCLT1,8.382744,1.202479,3.966611730031121e-16,1.62328286142724e-14
49,PAK1,8.382227,1.5540675,4.2711419781441613e-16,1.7248656982923428e-14
50,RNF24,8.340641,1.9085596,6.112300990412747e-16,2.4408227642162186e-14
51,CKLF,8.309887,1.7943101,7.516840419848919e-16,2.985020851171115e-14
52,COTL1,8.294573,1.5545009,8.211485480670575e-16,3.254844633040662e-14
53,UTRN,8.285719,0.8616093,7.491414252649776e-16,2.980443176879811e-14
54,TBC1D8,8.21358,1.4895713,1.5039605602534858e-15,5.83199462099019e-14
55,TXNIP,8.180693,1.0567831,1.7107458103420487e-15,6.598063517441527e-14
56,SLC38A1,8.179377,2.466511,2.117584018766023e-15,8.108834231860463e-14
57,TMEM154,8.141133,2.6884873,2.8413683146055508e-15,1.0765071049187532e-13
58,HLA-DRA,8.06496,1.3734248,4.3494833967348385e-15,1.6277543099403468e-13
59,HIPK2,8.045966,1.2003238,4.918077045804224e-15,1.830959100177531e-13
60,PTK2B,8.028063,1.2192252,5.7207420767959306e-15,2.1150964326691713e-13
61,HDAC9,8.010134,1.1835182,6.189026624204766e-15,2.2764577517915435e-13
62,CPPED1,7.995222,1.422934,7.44793862288138e-15,2.7151432771788723e-13
63,PTEN,7.978798,0.96725166,7.606129378253976e-15,2.7598280606984477e-13
64,CELF2,7.93114,0.79825,1.0164847305025087e-14,3.6511722882572525e-13
65,PSTPIP2,7.8691607,1.2977344,1.788888683816276e-14,6.278384441203965e-13
66,FOXP1,7.8091674,0.75647,2.4122035490269526e-14,8.289630273290701e-13
67,TMTC2,7.7254004,1.5486993,5.295665483594759e-14,1.7551816171592892e-12
68,AKNA,7.7073307,1.5483912,5.933351090801957e-14,1.9574581660178022e-12
69,LCP1,7.683358,1.2532309,6.786318093591688e-14,2.2217680183050406e-12
70,MIR181A1HG,7.6758842,1.068535,6.869386195165525e-14,2.2421174668056244e-12
71,AGTPBP1,7.660041,1.0961477,7.920031895201709e-14,2.573290363040992e-12
72,GLT1D1,7.647943,2.7980366,9.898429973534813e-14,3.2063736004906424e-12
73,HLA-DPA1,7.5663843,1.431305,1.5928721531104806e-13,5.098141858403156e-12
74,OGFRL1,7.400679,1.2358339,4.883099016095508e-13,1.5023411090552665e-11
75,CCDC26,7.395864,1.8307188,5.256781671541934e-13,1.6126813471322636e-11
76,HLA-DQB1,7.387441,1.3830096,5.477995332667658e-13,1.678144741624646e-11
77,IPCEF1,7.3799872,2.0707228,6.007911108607684e-13,1.8378551471181625e-11
78,RPS6KA3,7.3464146,1.0638465,6.980106210536174e-13,2.1171343363329238e-11
79,RNF144B,7.31385,1.1094832,8.772608337064861e-13,2.6310463381820826e-11
80,MARCH1,7.27972,0.8159382,1.029689439822777e-12,3.071023692289239e-11
81,CD74,7.276197,1.0997893,1.1129765141995766e-12,3.3148150514577396e-11
82,PLCB1,7.267816,1.3500304,1.2200931130935603e-12,3.613767502372694e-11
83,DOCK5,7.2215834,0.9176914,1.5711028437884626e-12,4.61516840852052e-11
84,JAK2,7.1951594,0.9178919,1.888474514394012e-12,5.51722717801978e-11
85,HLA-DPB1,7.1565475,1.2704345,2.5750212847873565e-12,7.39206913400001e-11
86,FYB1,7.1379256,0.84442896,2.65506075271025e-12,7.611647430630827e-11
87,SPECC1,7.078072,1.4001268,4.3597725373531665e-12,1.2189173701564707e-10
88,RASSF2,7.077242,1.3859394,4.42094068120574e-12,1.2344095308304153e-10
89,JAZF1,7.0754156,0.9366821,4.232572202063342e-12,1.1864480823666183e-10
90,PTPRE,7.0626225,0.9437627,4.571566517308321e-12,1.273151589573502e-10
91,FAM117B,7.057156,1.370234,5.014061052207628e-12,1.3891669922938032e-10
92,ENTPD1,7.044683,0.9942379,5.268492935962774e-12,1.4577750002423964e-10
93,BCL6,7.0413547,1.6018955,5.740695048958911e-12,1.58027554081996e-10
94,TMEM170B,7.0361085,1.8206033,6.005681511575013e-12,1.6489863551115824e-10
95,LRMP,7.019478,1.5199565,6.533199216832196e-12,1.7865582251930627e-10
96,POU2F2,6.994452,1.3147609,7.557350444754332e-12,2.0487967501556497e-10
97,IKZF1,6.993271,0.9896473,7.344872128742672e-12,1.993714404161492e-10
98,GPAT3,6.97743,2.4617045,8.995620703255463e-12,2.4294973597054175e-10
99,IRAK3,6.7780514,0.8555052,2.9817099504242224e-11,7.703588936975546e-10
100,ADAM28,6.777849,1.1501387,3.012077417136385e-11,7.763339919840462e-10
101,TES,6.7359114,1.4636226,4.0981712455606e-11,1.0351140658398292e-09
102,DAPP1,6.6863117,1.7253557,5.665381557048247e-11,1.411015587797243e-09
103,IL17RA,6.5724654,1.0935265,1.1198353103074417e-10,2.7257376156904406e-09
104,FGR,6.5691524,1.2495109,1.1510696351553459e-10,2.798586990506943e-09
105,LDLRAD3,6.563706,1.3938029,1.211584857500619e-10,2.9357317157337026e-09
106,NUP210,6.5297494,1.8898407,1.5174134788612604e-10,3.6235428330401858e-09
107,ITGB2-AS1,6.528396,2.1955163,1.546080434580236e-10,3.679705753511496e-09
108,SLC25A37,6.527144,1.40389,1.5291198530607026e-10,3.6474356094586993e-09
109,PREX1,6.522776,0.84795064,1.482811810136982e-10,3.552783961628764e-09
110,B2M,6.5211167,0.94006354,1.5076993442237542e-10,3.6043595025121723e-09
111,ETV6,6.5181193,0.70870876,1.5002018586324495e-10,3.5904384661288223e-09
112,MPP7,6.514692,2.3768022,1.7026664396939142e-10,4.012305399208384e-09
113,NAAA,6.4957843,1.4591224,1.8454430604591613e-10,4.339219406632265e-09
114,CCDC69,6.4770846,2.03715,2.1219404340290797e-10,4.940596163661193e-09
115,CCND3,6.448863,0.98698163,2.3743614353248595e-10,5.480711153832754e-09
116,BACH1,6.433481,0.78545547,2.544860488273789e-10,5.849087707453711e-09
117,LYZ,6.4265585,1.4271965,2.8017045898836954e-10,6.398269779069858e-09
118,MT-CO2,6.4095345,1.1014358,2.988946577010163e-10,6.804136984862626e-09
119,ST6GALNAC3,6.403062,1.100892,3.17171084391959e-10,7.197266384868962e-09
120,RAB11FIP1,6.399631,1.4542209,3.312471767839538e-10,7.477120483110638e-09
121,CRYBG1,6.3898964,1.2199448,3.4814056979739643e-10,7.825499348779214e-09
122,CSGALNACT2,6.37121,1.0040257,3.851112480024166e-10,8.60242250225398e-09
123,NIBAN1,6.368714,1.1927595,3.9615132662720373e-10,8.820695326300058e-09
124,TBC1D1,6.3649087,0.9278466,3.965281801227968e-10,8.820695326300058e-09
125,SEMA4D,6.3544855,1.2852519,4.3251754215509927e-10,9.551911610683779e-09
126,BCL11A,6.349302,2.0655115,4.606378944741102e-10,1.0100121686199201e-08
127,TOX,6.346283,1.9943414,4.68651639769767e-10,1.025486302369682e-08
128,DOCK10,6.346094,0.8422777,4.369740590294653e-10,9.61512977213786e-09
129,RAP1GAP2,6.34463,1.4419518,4.6505373325101764e-10,1.0186529372660697e-08
130,AFF3,6.3228116,1.1246214,5.145510998614005e-10,1.1247740861802112e-08
131,CPVL,6.31601,0.9120113,5.312098119433877e-10,1.1565475958305237e-08
132,TRAF3IP3,6.3112364,1.9576949,5.780326762007948e-10,1.2520538089343277e-08
133,PCNX2,6.3107023,1.2429632,5.639111071436045e-10,1.2227006857014615e-08
134,CLNK,6.303712,3.5225964,6.221358963748401e-10,1.3435128058269963e-08
135,NLRP1,6.2648673,1.1149871,7.377301097182916e-10,1.5804080392406637e-08
136,LINC01619,6.262418,1.4221605,7.635901270892483e-10,1.6325450334298943e-08
137,APBB1IP,6.252845,0.7833419,7.553999039443002e-10,1.616646261495167e-08
138,CLEC7A,6.1941032,0.9629419,1.1092360747704772e-09,2.322896326892394e-08
139,CD55,6.193636,1.033466,1.1252120194110048e-09,2.3517589224414802e-08
140,TMEM71,6.192928,2.3159513,1.1863066854417223e-09,2.462648650785314e-08
141,SMCHD1,6.1866193,0.79620296,1.1508192284545618e-09,2.3982670102021013e-08
142,MT-CYB,6.1804266,0.9985574,1.191203438848961e-09,2.4704222961970135e-08
143,FMNL1,6.1793885,1.1394325,1.228458359304367e-09,2.5403144702914992e-08
144,AP001636.3,6.1769376,2.314451,1.2959132263727589e-09,2.6746451613414284e-08
145,DENND1B,6.168571,0.97487235,1.3058080351116463e-09,2.692475721628283e-08
146,HIST1H2AC,6.16671,2.0956917,1.3841420060848996e-09,2.834913197562998e-08
147,PARM1,6.1614046,3.1744218,1.4463919106890953e-09,2.948329670419863e-08
148,UVRAG,6.158598,0.7847176,1.3592122308373253e-09,2.789181538571828e-08
149,PLAC8,6.1468287,2.004071,1.5348138490937661e-09,3.1108268601102763e-08
150,APAF1,6.104878,1.2494568,1.916304390157566e-09,3.851286911203266e-08
151,ITGAL,6.0975223,1.683105,2.0400870559786894e-09,4.08856325499131e-08
152,FAM49B,6.0779223,0.64722973,2.1391789291318632e-09,4.2711874260990384e-08
153,DIAPH1,6.0748158,1.0185406,2.262342367376378e-09,4.508705364871659e-08
154,TRERF1,6.0509157,1.1741321,2.609269685362466e-09,5.1522264394947264e-08
155,SLC8A1-AS1,6.0416074,1.2172235,2.7749297211249276e-09,5.4442445507596476e-08
156,CD53,6.037159,0.8992473,2.794371640718015e-09,5.47737709904544e-08
157,DPYD,6.0196013,0.62276566,3.0775374147505028e-09,5.999519301991798e-08
158,VCAN-AS1,5.992436,2.4599764,3.842186583975809e-09,7.456275937264909e-08
159,LST1,5.9461036,1.2601222,4.832628014636341e-09,9.219828749631824e-08
160,FOXN2,5.8907495,0.8961724,6.502544969881662e-09,1.2188861392844611e-07
161,SPOPL,5.88924,1.0512388,6.641272507584488e-09,1.2416342428303553e-07
162,ITGAX,5.8802414,0.9343161,6.823559670420993e-09,1.2723862049783286e-07
163,PAN3,5.85015,0.66369724,8.063538237239544e-09,1.490642361718662e-07
164,FAM149A,5.8245726,3.002891,1.003076419341989e-08,1.8400317139751595e-07
165,FRY,5.821382,0.96661633,9.68099292406219e-09,1.7789135583855148e-07
166,CSF2RA,5.814078,0.9723034,1.0067779517344482e-08,1.845243281794317e-07
167,SULT1B1,5.798703,2.5109038,1.1542458744330936e-08,2.0905108556877752e-07
168,NIN,5.793943,0.95825887,1.132767547913266e-08,2.0550818356558438e-07
169,SULF2,5.7921696,1.0950224,1.1466206437902773e-08,2.0784558821165435e-07
170,TBXAS1,5.7594585,0.633071,1.3455293162864216e-08,2.3944838720702096e-07
171,STK4,5.7479944,0.81064016,1.4516897532936822e-08,2.5727301710437787e-07
172,PHF21A,5.686839,0.7924026,2.041903956775489e-08,3.539740375836183e-07
173,PHLPP1,5.6692295,1.1189922,2.2887787276804896e-08,3.94855760550124e-07
174,SNX10,5.6598625,0.99600595,2.38741741698237e-08,4.1154163255442074e-07
175,TBL1X,5.658399,1.0181768,2.413860790647724e-08,4.1543202884951677e-07
176,PRKCE,5.6468587,0.78979963,2.554389184081627e-08,4.368127724357768e-07
177,BASP1,5.6390285,1.1607244,2.7143771336589374e-08,4.626955743575696e-07
178,IL1RAP,5.638661,1.1155547,2.7209840627638575e-08,4.634533935020505e-07
179,MT-CO1,5.6348248,0.9365595,2.7092794531837185e-08,4.6219402222809593e-07
180,FAM49A,5.6277895,0.8026166,2.8315834277095966e-08,4.803835049351629e-07
181,MCOLN2,5.623323,1.5427793,2.9741825680623077e-08,5.01402287653523e-07
182,PELI2,5.620916,1.0348355,2.9666126938942824e-08,5.005196113915735e-07
183,SH3KBP1,5.6199484,0.78759086,2.948253491860093e-08,4.978137628302979e-07
184,PLBD1,5.6199427,1.4582897,3.0490843921673336e-08,5.132226507506774e-07
185,RUNX2,5.6105475,1.2432281,3.158995025724388e-08,5.296441699111319e-07
186,ERGIC1,5.597965,1.0826281,3.395575427608594e-08,5.662108823455575e-07
187,AC092546.1,5.5929785,1.9898275,3.5444971524145356e-08,5.896679358912126e-07
188,TMPO,5.58435,1.3713778,3.6773689777033925e-08,6.103521699525662e-07
189,TNFRSF1B,5.5674043,0.83534056,3.93985806756378e-08,6.498947415449054e-07
190,GNAO1,5.5552816,3.618241,4.4462737192266955e-08,7.233849458513198e-07
191,CLEC4E,5.5516925,1.7866826,4.4432688516193304e-08,7.233849458513198e-07
192,HSH2D,5.550376,2.8898683,4.535411493050275e-08,7.356835405217103e-07
193,ST18,5.547873,1.2284942,4.4472599431362327e-08,7.233849458513198e-07
194,AREG,5.5450616,1.9173484,4.6145474904474096e-08,7.469090326680374e-07
195,KYNU,5.536724,0.7638459,4.6371197484283066e-08,7.499124878227497e-07
196,CDH23,5.53397,1.3062948,4.844969148638524e-08,7.820337147426792e-07
197,ZNF516,5.525551,0.9641867,4.98576338406212e-08,8.020608402687779e-07
198,SLC24A4,5.5190215,1.8209425,5.302990861498584e-08,8.492706201193101e-07
199,ZNF366,5.507985,1.7819232,5.630779637004713e-08,8.977430374418517e-07
200,PHC2,5.507663,0.8170907,5.460366190864491e-08,8.731699671655343e-07
201,PID1,5.492488,0.88537776,5.892246055659708e-08,9.359505512412353e-07
202,ARHGAP26,5.472357,0.6278218,6.537102639709137e-08,1.0292336931418704e-06
203,IL18R1,5.4652686,1.4149444,6.937232232825416e-08,1.0874415789525453e-06
204,RNF149,5.4475975,0.6519285,7.475596228851957e-08,1.1658668038654645e-06
205,RGS2,5.4405456,1.3477992,7.984104028939919e-08,1.23618142091399e-06
206,CST3,5.436249,1.1328138,8.144487828974458e-08,1.258288162856832e-06
207,CTSS,5.42289,0.7827413,8.578523093768151e-08,1.3224863351744372e-06
208,SP110,5.380007,0.9345401,1.0838893184963023e-07,1.6276556404646153e-06
209,AC079793.1,5.3704834,1.0296184,1.1418786156137453e-07,1.7051841945140078e-06
210,CCDC6,5.3310623,0.98957014,1.4052696729098299e-07,2.06119034650331e-06
211,CLEC5A,5.326201,1.802899,1.470684703838841e-07,2.149786147860948e-06
212,LINC01138,5.295216,1.4125369,1.7222013357487774e-07,2.4852547404977643e-06
213,LPGAT1,5.218031,0.8887384,2.5305361922200374e-07,3.551362441489953e-06
214,IL15,5.2122693,0.99321425,2.6161782190439796e-07,3.6643583102011163e-06
215,PALD1,5.20247,1.13151,2.7590457535378184e-07,3.854395904812051e-06
216,XPO6,5.1854925,0.91087615,2.998470098595096e-07,4.1456603993728715e-06
217,MAP3K1,5.173091,0.7280105,3.158257413833355e-07,4.344173956526136e-06
218,AC008105.3,5.166114,1.3516759,3.341884521302626e-07,4.582057012456107e-06
219,GNAI1,5.1594915,1.8342984,3.484159607202639e-07,4.76798459584259e-06
220,STK39,5.1588216,1.1726508,3.45331121220233e-07,4.728787077552156e-06
221,HLA-DRB5,5.1450214,1.1009377,3.704044477260949e-07,5.030369206484091e-06
222,PCNX1,5.128466,0.6951776,3.963706733600832e-07,5.355874429447778e-06
223,ACPP,5.1277575,1.8337791,4.100690354067303e-07,5.528073673098098e-06
224,ITPR1,5.109686,0.81514883,4.3699873696315357e-07,5.871554458294402e-06
225,CBL,5.091368,0.7864594,4.800916684565604e-07,6.386529614381192e-06
226,TLR2,5.089654,0.67385256,4.826045793417685e-07,6.4159780529478515e-06
227,LAT2,5.0733767,1.2673645,5.334016106963387e-07,7.038931778321407e-06
228,CYFIP2,5.0641165,2.3810594,5.679340927492702e-07,7.444241249948258e-06
229,GPRIN3,5.049945,0.8603396,5.929327965592064e-07,7.74351454897419e-06
230,SLCO3A1,5.0449104,0.6633088,6.01990851653289e-07,7.852245634338887e-06
231,NUMB,5.0312123,0.6154936,6.452632179171146e-07,8.372953443697287e-06
232,ADGRE2,5.0173883,0.96757793,7.004090555374549e-07,9.037046803216115e-06
233,INSR,5.0069547,0.8698073,7.347733978628352e-07,9.440671506153769e-06
234,MT-ND1,5.0044274,0.8160598,7.41028876027803e-07,9.515343244036053e-06
235,SIPA1L1,4.9999776,0.6340886,7.540888986014356e-07,9.665679821643267e-06
236,DOCK2,4.9994745,0.5098893,7.495304709343631e-07,9.618750100967374e-06
237,MAPK14,4.9910164,0.750602,7.937641351849269e-07,1.0143908292553977e-05
238,AC008014.1,4.988712,1.0429711,8.087377645418802e-07,1.0316818930895943e-05
239,ADGRG5,4.9826775,2.961962,8.528985145897823e-07,1.0790298375730554e-05
240,LINC00877,4.9772363,2.4823577,8.755270930902361e-07,1.1057010002489413e-05
241,ADA2,4.976206,0.9616467,8.56755537473307e-07,1.0826320415779373e-05
242,CACNA2D3,4.973803,1.4221996,8.793827665607921e-07,1.1099166595720793e-05
243,BANK1,4.931957,1.5166646,1.079362582268392e-06,1.3425667757635381e-05
244,FLI1,4.930038,0.57346267,1.0610951963092022e-06,1.3236838504743766e-05
245,CBFA2T3,4.927733,1.802378,1.1048976117921208e-06,1.3695621033104183e-05
246,MAP2K1,4.908726,0.69578236,1.1884772128689254e-06,1.4612674289376823e-05
247,TMCC3,4.9036903,0.98369855,1.23036361784101e-06,1.5059313596451268e-05
248,LY75,4.902946,1.3212348,1.243874624926716e-06,1.5190004246542425e-05
249,MT-ND4,4.9013333,0.7786861,1.229635970634177e-06,1.5059002715179494e-05
250,INPP5D,4.8945684,0.6562875,1.26806013492979e-06,1.5432622890711928e-05
251,CEACAM4,4.8906894,2.5620446,1.3352702638041745e-06,1.616800425579713e-05
252,MGAM,4.8800783,1.6663324,1.3962106329802548e-06,1.6839336790567256e-05
253,ZNF652,4.875058,0.88171923,1.407645652719158e-06,1.6941952499913086e-05
254,CD1D,4.8736653,2.1327336,1.4431607874106112e-06,1.729856899118678e-05
255,MT-ND2,4.87078,0.7907898,1.4293212025748496e-06,1.7151854430898195e-05
256,MT-ATP6,4.86888,0.8109106,1.4423206285244108e-06,1.7298167538074644e-05
257,SELL,4.866567,2.9939957,1.509263677929712e-06,1.7990355925249996e-05
258,MAP4K4,4.859086,0.82983696,1.5232041046136133e-06,1.813636247603238e-05
259,PIP4K2A,4.8549733,0.60906065,1.540890180765408e-06,1.8336764171106224e-05
260,MXD1,4.8492627,1.1207815,1.6127597424244763e-06,1.9096642692739077e-05
261,WDFY4,4.842902,0.7760291,1.6476570565695532e-06,1.9456144229668225e-05
262,AC009093.2,4.8363996,0.72294044,1.688461790416806e-06,1.9927008604126577e-05
263,MIS18BP1,4.8337173,0.701901,1.708298846901046e-06,2.01389557300418e-05
264,APOBEC3A,4.8214874,3.2044494,1.876466374384616e-06,2.1964489591868835e-05
265,TRIM22,4.808594,0.77909887,1.935191123360806e-06,2.2602526388534383e-05
266,RUNX3,4.807737,1.3849432,1.9706157218018492e-06,2.2978648903958073e-05
267,SERPINB9,4.804076,1.1150213,1.998627414483006e-06,2.3254783655004656e-05
268,STK38,4.7316246,0.7544287,2.7994555291400006e-06,3.176271130522655e-05
269,MICAL2,4.729582,0.91698176,2.837778789017121e-06,3.2163492786301874e-05
270,MBP,4.7262945,0.6314606,2.8520838757680266e-06,3.227445204853275e-05
271,ITPK1,4.6917357,0.9688399,3.3991900819939287e-06,3.7846434121639566e-05
272,MT-CO3,4.6818266,0.79657716,3.5341192271514895e-06,3.916571199330054e-05
273,KMT2C,4.680608,0.50434464,3.5269787264279198e-06,3.910678997389882e-05
274,ACSL4,4.671546,0.77337074,3.7167865489579897e-06,4.110509064252456e-05
275,IDO2,4.668719,3.431795,3.868182428025366e-06,4.2528977413683366e-05
276,LILRB2,4.6616254,1.0498554,3.919764763747796e-06,4.2973126581701294e-05
277,MT-ND3,4.6128483,0.77817297,4.871990244350031e-06,5.24736106478363e-05
278,CLEC10A,4.5972967,1.5590305,5.318941983284223e-06,5.6948889081494696e-05
279,ANP32A,4.5894914,0.84106606,5.451314417397913e-06,5.821612866866576e-05
280,ATAD2B,4.5819373,0.62685513,5.616965420197131e-06,5.983616814242786e-05
281,ST8SIA4,4.530014,0.67720455,7.1392148667403505e-06,7.431714737979615e-05
282,R3HDM1,4.517615,0.7012343,7.55533700829762e-06,7.838250934007458e-05
283,HIST1H1E,4.5163794,1.8012604,7.725346391006356e-06,7.995286100807928e-05
284,RYBP,4.481937,0.7483023,8.917891448550998e-06,9.07188160449372e-05
285,NOD2,4.4669027,1.3877448,9.632682957658504e-06,9.73895583894526e-05
286,CHPT1,4.4644804,0.77374846,9.656745411466195e-06,9.758291917049329e-05
287,TRPC6,4.4634757,2.3113518,9.870365909973166e-06,9.941762638490586e-05
288,VASH1,4.454716,1.0524483,1.0123084310657257e-05,0.00010163786651242444
289,HLA-B,4.4436407,0.74398834,1.0610393897078009e-05,0.00010587682025544012
290,LIMD2,4.4331255,1.1723118,1.115191701013237e-05,0.00011066252122409927
291,COP1,4.430855,0.48653978,1.1140066087953595e-05,0.00011059610055096151
292,KCNJ15,4.4019065,3.3292289,1.30586307078703e-05,0.00012778977242228575
293,HLA-DQB2,4.399598,2.2670462,1.3116091052932819e-05,0.00012813733783102112
294,WAKMAR2,4.3987565,1.6685691,1.3112262110079867e-05,0.00012813733783102112
295,CASP8,4.387317,1.0037596,1.3692452242672576e-05,0.00013310106341426597
296,NCF2,4.384648,0.81478524,1.380787887402126e-05,0.00013391956335346536
297,TMEM156,4.3758445,1.4891989,1.4456918128999135e-05,0.00013952032059327517
298,ATG3,4.366873,1.0927122,1.5029535046923435e-05,0.0001440739157560242
299,STK17A,4.35915,1.151965,1.5562564182859357e-05,0.00014851963788929063
300,CHD1,4.346352,0.636104,1.6318583877789883e-05,0.0001546335451503872
301,PICALM,4.3432436,0.44751403,1.64375251815654e-05,0.00015569182420207086
302,GLIPR1,4.334839,0.9371707,1.724349793421359e-05,0.0001622507984647987
303,SAMSN1,4.284943,0.7048605,2.1471768049218946e-05,0.00019863701209984949
304,CPD,4.270087,1.0073084,2.297428484176517e-05,0.0002110799332248553
305,XPR1,4.2616677,0.675241,2.3651558787612726e-05,0.00021669135120816536
306,MAP3K20,4.2433734,0.7440391,2.561004872576674e-05,0.00023250714855010244
307,ABHD15-AS1,4.2390003,1.0156492,2.6250733774912686e-05,0.00023782033589743456
308,MT-ND5,4.2371063,0.7257565,2.6290079832193743e-05,0.00023807621280471397
309,CREB5,4.2329836,0.64836425,2.665824581298338e-05,0.00024110477571219553
310,ELOVL5,4.228586,0.8630224,2.736912016180223e-05,0.0002470132208542454
311,SLC6A6,4.2264137,0.82108456,2.761235710012079e-05,0.00024889423524799924
312,CNTRL,4.2155514,0.6266125,2.880803773017472e-05,0.0002585849983616018
313,C1orf162,4.215534,0.9201642,2.8972950329165523e-05,0.00025984774021690736
314,MYH9,4.2067943,0.6742234,2.9967138468864223e-05,0.00026775638221930185
315,P2RX1,4.204635,1.6472656,3.057447376986018e-05,0.0002730489824773981
316,PAG1,4.1893725,0.6528672,3.2331502045926945e-05,0.00028720659895313066
317,SAMHD1,4.1833,0.5105021,3.2992507490442294e-05,0.00029235178951448124
318,HRH2,4.173999,0.86758304,3.458895980233247e-05,0.00030461012484649585
319,BTG1,4.1684017,0.8361602,3.544279962218882e-05,0.0003112348055275254
320,TSPAN32,4.145463,2.8468974,3.9558065231764844e-05,0.00034469043105646703
321,CD300E,4.1271353,1.8078413,4.258510511461951e-05,0.0003682237879346374
322,CCR2,4.1252093,3.6259053,4.312113902690552e-05,0.0003725583018907985
323,LINC00937,4.116289,1.3269153,4.433403182164475e-05,0.00038180681862785143
324,AP002381.2,4.1050553,1.7448674,4.6690262725736533e-05,0.000399686116296212
325,CCDC88C,4.104753,1.3526784,4.6595746929150566e-05,0.0003990412129188118
326,CASS4,4.1046104,1.0121589,4.647411235493589e-05,0.0003983176919821124
327,STIM2,4.1004543,0.66937524,4.704566865288104e-05,0.00040225172192678664
328,KLHL2,4.095845,0.67172927,4.8003596914916815e-05,0.000409299853774742
329,FCAR,4.078721,2.1369197,5.229679428434653e-05,0.0004416906091506605
330,NOTCH2,4.071723,0.62625575,5.3058054808747024e-05,0.0004468880311542699
