,names,scores,logfoldchanges,pvals,pvals_adj
138,SPRED1,17.384632,1.2185158,3.411219745594159e-65,3.5509803992485993e-63
139,LIPA,17.365194,1.8614378,2.5255317367001093e-64,2.5426057540749833e-62
140,CTSS,17.343065,1.3828816,8.095848897394277e-65,8.267018274082042e-63
141,DRAM1,17.31727,1.9743245,7.223594474190437e-64,7.1383760324672695e-62
142,CLIP4,17.238068,1.5395323,1.2129092031873437e-63,1.1876541074497444e-61
143,LIMS1,17.23632,1.3449316,5.784023789110558e-64,5.768958424822642e-62
144,MT-ATP8,17.233267,2.020072,3.627142875396535e-63,3.47234159910729e-61
145,ARPC1B,17.210546,1.6021751,1.4212569259984278e-63,1.379069390095488e-61
146,SFMBT2,17.201202,1.269284,6.676064123647629e-64,6.627848104976841e-62
147,ASAH1,17.194395,1.4367942,1.248914973551938e-63,1.2173514860385344e-61
148,KCNAB2,17.193604,1.5718265,1.6411364313791732e-63,1.5852490826349095e-61
149,FCGR3A,17.191105,2.248886,8.377080632884863e-63,7.948589251839955e-61
150,CD84,17.138006,1.604182,4.268707469806829e-63,4.0683627992238946e-61
151,OLFML2B,17.015018,2.551686,2.032002226820414e-61,1.8463667691498713e-59
152,IFNGR2,16.967142,1.453443,5.191230643965784e-62,4.81908008351525e-60
153,C1QC,16.95675,2.2238092,2.8341247131356722e-61,2.5535701827093007e-59
154,MAF,16.951962,1.4580945,4.994596158511472e-62,4.656700870570435e-60
155,ALOX5,16.937656,1.2751156,4.431439619256583e-62,4.1496852050366013e-60
156,CHST15,16.933853,1.5800719,1.577482555214329e-61,1.4456211929066699e-59
157,RASSF4,16.880281,1.4133177,1.6927943114092022e-61,1.5446928176110184e-59
158,CD86,16.836697,1.5530998,5.2097360058173044e-61,4.674375686558422e-59
159,TRAF3,16.827314,1.5147094,5.569859298161594e-61,4.976669282907385e-59
160,CCDC88A,16.791164,1.0878488,2.4978417486131003e-61,2.260072508745119e-59
161,LINC01094,16.788858,2.7822196,9.456049385957799e-60,8.014842807607867e-58
162,TYROBP,16.77909,1.8320742,2.329621915962173e-60,2.0062816211201942e-58
163,ARHGAP22,16.769987,1.4355651,1.0386859754045712e-60,9.091257982275766e-59
164,AP1B1,16.713774,1.3716658,2.0358320333375493e-60,1.760337988826226e-58
165,TIMP1,16.682962,2.6929379,7.189869685181998e-59,5.850837986805641e-57
166,DDX5,16.680609,0.98849607,1.2515744518431984e-60,1.086589576733828e-58
167,GGA1,16.63404,1.7882622,1.8746058654980597e-59,1.5581026426255967e-57
168,STAT1,16.629032,1.6113285,1.6670009823852407e-59,1.396373791651137e-57
169,DTNB,16.61043,1.4640411,1.3819023632402054e-59,1.1620985991107044e-57
170,LPAR6,16.607435,1.4245034,1.2025310496210122e-59,1.0152392058296451e-57
171,SLC22A15,16.596636,1.8462443,4.130029268227253e-59,3.3932700240561386e-57
172,ZFAND3,16.582552,0.87390596,4.40619312276294e-60,3.764398618507111e-58
173,HEXA,16.56056,1.5757948,3.746508327501199e-59,3.090004791343681e-57
174,HLA-DRA,16.556112,1.6092813,4.48735623445226e-59,3.6727811867020714e-57
175,CD63,16.547617,1.9302571,1.2156390051311204e-58,9.800061212793889e-57
176,MYO1E,16.49952,1.3587887,7.203046206475888e-59,5.850837986805641e-57
177,RUNX1,16.428467,1.15309,1.0357083595315403e-58,8.381030211997867e-57
178,PPARD,16.419228,1.640564,4.3820038650764374e-58,3.4674424679962776e-56
179,ENG,16.40959,1.7472358,6.547922462607898e-58,5.105950883205955e-56
180,CYBA,16.378534,1.4637167,4.548549904836671e-58,3.585996476445499e-56
181,PARP14,16.36842,1.1217662,2.2127718425512092e-58,1.763965776641938e-56
182,TNIK,16.366037,1.6050203,8.601547939694345e-58,6.6589023111482145e-56
183,PBRM1,16.33176,1.158864,4.359058107042248e-58,3.4620608165708874e-56
184,CMIP,16.308905,1.0620404,5.1076748231992476e-58,4.0120505094756287e-56
185,DOP1B,16.299587,1.5573739,2.1130638461325984e-57,1.606827699165512e-55
186,NT5C2,16.29793,1.0928258,6.90518806797897e-58,5.365030903251486e-56
187,PLAU,16.29365,2.815641,1.5603372602640707e-56,1.1618011183716227e-54
188,PLXND1,16.271078,1.3238654,1.8301789638788462e-57,1.4016556321934992e-55
189,MARCH1,16.257269,1.0337803,9.292919731816533e-58,7.168250745650134e-56
190,FYB1,16.230698,1.1495167,1.7189846195798352e-57,1.3212152753501787e-55
191,PLAUR,16.23017,1.9288883,1.2982876264323675e-56,9.734433517907583e-55
192,PLIN2,16.209167,2.0378048,2.5447614154587483e-56,1.8752530513091892e-54
193,ST3GAL6,16.208559,1.6432533,1.0525959022124128e-56,7.919953167383502e-55
194,ST8SIA4,16.202457,1.3819621,5.735183333140287e-57,4.3304673026711375e-55
195,RASGRP3,16.1624,2.1520422,5.209879077510153e-56,3.787140574173821e-54
196,MOB3B,16.060472,1.2894037,4.977964864099588e-56,3.630866617202434e-54
197,LYZ,16.03534,2.182344,3.218846824656385e-55,2.270557608813537e-53
198,PTPN22,16.023458,2.1106877,3.512159148521632e-55,2.469335763308127e-53
199,FHAD1,15.973976,2.590526,1.203229494612972e-54,8.191128026184309e-53
200,ANXA2,15.970499,1.3684018,2.5751408896868204e-55,1.82852057080941e-53
201,N4BP2L2,15.951936,0.94695276,9.75243154046449e-56,6.994352573703028e-54
202,NCKAP1L,15.94453,1.3319347,2.343828079107408e-55,1.669802303268414e-53
203,TAB2,15.925428,1.2358818,2.946902666899679e-55,2.0855901250493965e-53
204,MAPKAP1,15.877514,1.1829954,5.88568843067429e-55,4.0845534856757105e-53
205,ARHGAP25,15.864689,1.2995163,6.861320322343107e-55,4.7462629997524375e-53
206,NRP2,15.857998,1.3470712,1.000309072611077e-54,6.853235703856848e-53
207,LHFPL2,15.780344,1.4780629,4.69222773596677e-54,3.1741366425890036e-52
208,EVL,15.744882,1.4774615,7.908589678896951e-54,5.333075379693907e-52
209,AKAP10,15.619548,1.2219956,2.6959976035290538e-53,1.7954339319899697e-51
210,MAML2,15.609813,0.9494614,1.698498118197817e-53,1.1417740955057676e-51
211,ABHD12,15.59761,1.3918809,4.707305721787152e-53,3.10595273532319e-51
212,LTA4H,15.464933,1.9749727,1.0860935560640239e-51,7.015117535011123e-50
213,ANOS1,15.461509,2.9888272,3.3383255040517326e-51,2.124244869699862e-49
214,ADAP2,15.422956,1.1781923,3.5168794901283615e-52,2.2784279089520415e-50
215,VSIG4,15.378038,1.4012709,1.4031674621369545e-51,9.035892810229685e-50
216,PAPSS1,15.325196,1.7730672,5.390634939465638e-51,3.3899347695572182e-49
217,HELZ,15.3188305,1.0899521,1.764825961355495e-51,1.1296993407554399e-49
218,ACP5,15.310446,2.41235,1.467488379581732e-50,9.095034916690943e-49
219,H2AFY,15.288794,1.0047878,2.286040945688732e-51,1.4589839892663443e-49
220,GSAP,15.25739,1.1020924,4.3332366933733395e-51,2.7410598127639495e-49
221,STK10,15.25634,1.2887002,7.473318118300382e-51,4.6586579572335284e-49
222,MKNK1,15.236699,1.1799197,6.627545746273404e-51,4.143472040323233e-49
223,ITGAX,15.232328,1.5572653,1.5925388973957836e-50,9.84161501894962e-49
224,EIF4G3,15.216983,0.937133,5.85637047944135e-51,3.672047033951471e-49
225,ARL15,15.213722,0.9071436,5.32505074226407e-51,3.3585408269738444e-49
226,PIK3AP1,15.170465,1.2887372,1.9174087437978303e-50,1.1815204914368011e-48
227,PLD3,15.167642,1.481939,3.281330751499834e-50,1.9990016089534783e-48
228,GLDN,15.139031,3.0395172,3.4226534345532015e-49,2.0108323356317495e-47
229,OSBPL3,15.1345215,1.2474052,3.3279707152458488e-50,2.021671501918753e-48
230,CMKLR1,15.093071,1.3615761,6.684857561256162e-50,4.038030578692314e-48
231,CD68,15.078525,2.2421036,3.2552297428468964e-49,1.9230067935429436e-47
232,SLC16A3,15.064864,1.9362984,2.528105185021643e-49,1.501736498271582e-47
233,BLNK,15.035834,1.789122,2.9583903840914786e-49,1.7524785468634713e-47
234,ATM,15.022708,1.0708157,1.0943892036424162e-49,6.573692460198311e-48
235,RAB10,15.016181,1.0423973,1.2662369220065736e-49,7.584688423326526e-48
236,ITGAM,15.00779,1.5999377,3.4457510871980596e-49,2.018871210761617e-47
237,PLEKHM2,14.998748,1.4297527,3.406647447350904e-49,2.006927139038263e-47
238,UBE2E2,14.994253,0.8914619,1.3005985986073867e-49,7.768812353352869e-48
239,CD81,14.993993,2.0400755,8.679129729973909e-49,4.949873881105333e-47
240,HM13,14.993899,1.4262124,3.750881994522135e-49,2.191659768134405e-47
241,FN1,14.9641485,1.9333211,2.2514183212582904e-48,1.2671762330987605e-46
242,HIF1A,14.936952,1.1395948,5.467115072403201e-49,3.1600219841674997e-47
243,CUX1,14.923573,0.9865822,4.362851384259328e-49,2.5423093772841584e-47
244,TNFAIP8,14.92266,1.2958534,7.447916927776979e-49,4.2818533672721056e-47
245,COLGALT1,14.921094,1.3569524,7.193065167926914e-49,4.1464540177694827e-47
246,ACAP2,14.9128895,0.9453813,4.71401590560822e-49,2.7394947718119965e-47
247,AL356417.3,14.896096,4.1909823,1.399157349291964e-47,7.653961785259408e-46
248,ZSWIM6,14.89225,0.8766858,5.457718027325041e-49,3.1600219841674997e-47
249,ACTR2,14.858429,1.0997139,1.3767883288799584e-48,7.810542043519002e-47
250,GPR155,14.837842,1.5385158,3.6622930267171635e-48,2.0451617621073657e-46
251,ERO1A,14.837633,1.9203179,7.615026319776119e-48,4.197856668413344e-46
252,TRPM2,14.79813,1.5514387,6.003390689057125e-48,3.335147925806761e-46
253,SCARB2,14.788848,1.3816394,5.756632646196681e-48,3.2063696224686138e-46
254,TMEM117,14.761011,1.2437042,7.426298897347086e-48,4.104369936977085e-46
255,P4HB,14.758916,1.9848102,1.9947994779231982e-47,1.0856974620453063e-45
256,LITAF,14.755477,1.307398,9.204725610676487e-48,5.048238772259503e-46
257,ANKUB1,14.706619,1.340398,2.1098640407001414e-47,1.1454158098423756e-45
258,GALM,14.688447,1.6977718,3.8219164638253908e-47,2.0592255439766753e-45
259,FCGR2A,14.663322,1.2031932,2.3802324616377486e-47,1.2889319421050474e-45
260,PTPN2,14.662875,1.217353,2.735280083536514e-47,1.4774646375656677e-45
261,ARHGEF11,14.640492,1.4246647,4.825350834934934e-47,2.586870582608618e-45
262,TIMP2,14.609179,1.3968265,6.974455682481556e-47,3.7019858330478836e-45
263,SOCS6,14.593805,1.96398,1.849684009773029e-46,9.650760074348622e-45
264,LAMP1,14.592529,1.7225746,1.4272244834753185e-46,7.482983330964482e-45
265,IL17RA,14.587364,1.3606312,8.948826853271785e-47,4.738238099791609e-45
266,DLEU2,14.584182,0.8535514,4.160473731711312e-47,2.2360200176144707e-45
267,CAPZB,14.5796385,0.9839969,5.767339069470435e-47,3.076488034968259e-45
268,IFI6,14.571452,2.739286,5.03007170721066e-46,2.5682108973672715e-44
269,SPIN1,14.527326,1.3017397,1.917919629803215e-46,9.982492364441783e-45
270,MACF1,14.524998,0.85655123,9.419469378324303e-47,4.975150279526757e-45
271,SH3BGRL,14.524566,1.1096187,1.4148192728424553e-46,7.436123648733728e-45
272,ADAM28,14.514448,1.4960263,3.0600830410496497e-46,1.5812149574040647e-44
273,AMPD3,14.49757,1.8453125,5.862480639105506e-46,2.964977236438172e-44
274,IGF2R,14.475373,1.2022767,3.2608730080414172e-46,1.6809173265490422e-44
275,WIPF1,14.467185,1.0142059,2.8176252730644052e-46,1.459448221149592e-44
276,RREB1,14.467102,0.9864278,2.721066394189006e-46,1.412846192663173e-44
277,NF1,14.441561,0.98878896,4.065792975113167e-46,2.0908120997200659e-44
278,NRP1,14.424409,1.0799217,5.633941547998184e-46,2.856128665609292e-44
279,AAK1,14.41966,0.9482334,4.973592555170194e-46,2.545434815109061e-44
280,MYO5A,14.412028,0.8836245,4.955850941857677e-46,2.542422669789378e-44
281,SLCO2B1,14.410745,0.94825256,5.0787421490466974e-46,2.586901345466921e-44
282,DNM2,14.390376,1.1866858,1.0898719246920462e-45,5.473352120163053e-44
283,FHIT,14.386599,0.93227047,7.55105324541205e-46,3.809994959873317e-44
284,PRKCA,14.384256,1.1948266,1.2047841589993113e-45,6.036306426537671e-44
285,SLC25A19,14.378508,2.6107762,5.526991501408926e-45,2.6997905639228477e-43
286,WDR26,14.377161,1.1135908,1.2612178870456192e-45,6.304325494127333e-44
287,FAM13A,14.366113,1.1426504,1.5621568132889435e-45,7.790439698643745e-44
288,TGFBR1,14.321945,1.3562267,3.9022478354552565e-45,1.9192615271445534e-43
289,ZNF292,14.320097,1.0896397,2.597078089747181e-45,1.2891607073272812e-43
290,DNMT3A,14.31923,1.365679,3.550366590920768e-45,1.7542410409148608e-43
291,P2RX4,14.306086,1.7794449,7.099999904690701e-45,3.4368487123292867e-43
292,GRAMD4,14.2938,1.6069636,7.166668350947253e-45,3.4613071197683084e-43
293,TPCN1,14.292028,1.2061813,4.2172285867044024e-45,2.0694336341713776e-43
294,SMURF2,14.274197,1.153697,5.794295063297945e-45,2.8239287122127528e-43
295,SP100,14.264248,0.99739164,4.6315894548957734e-45,2.2675754399722597e-43
296,EXOC4,14.258042,0.8286882,3.862894002968304e-45,1.904273540221892e-43
297,ETNK1,14.254319,1.0651451,6.106973285835525e-45,2.9628492113451807e-43
298,OSCAR,14.238882,1.8959016,1.826287518132308e-44,8.664360517440092e-43
299,ZCCHC2,14.228425,1.1599033,9.723295959693412e-45,4.664571779858289e-43
300,AQP9,14.224396,2.205572,3.363789946716392e-44,1.5715274862175667e-42
301,GPRIN3,14.221024,1.4040928,1.4391842344226412e-44,6.8581926051020255e-43
302,WDR7,14.208212,1.0543275,1.1184302430296127e-44,5.353486190072995e-43
303,EEPD1,14.194128,1.5804248,2.9943794335340705e-44,1.4081463283487853e-42
304,SOS1,14.18846,1.0660988,1.5697702591595438e-44,7.463892114726665e-43
305,OSBPL1A,14.183938,1.1865032,1.8903203236977404e-44,8.948350777345331e-43
306,PCED1B,14.164301,1.4164339,3.6904570680812844e-44,1.7203948123464146e-42
307,N4BP1,14.148845,1.2385025,3.3480883049457626e-44,1.5676071094160902e-42
308,ZNF710,14.131546,1.1103255,3.211191143873136e-44,1.5068005008581078e-42
309,OLR1,14.128089,2.9788878,2.0648681855634012e-43,9.302317935130582e-42
310,ITGB2,14.113402,1.7580584,8.914861379156204e-44,4.058817142561054e-42
311,SOAT1,14.110986,1.3588523,6.169392050699209e-44,2.857374581753647e-42
312,FIG4,14.105777,1.3988599,6.812018244164231e-44,3.1482094661176244e-42
313,C20orf194,14.091975,0.88320047,4.1049473580410985e-44,1.9053353061868683e-42
314,HK2,14.075304,2.519487,3.54097048095918e-43,1.5819285623685136e-41
315,ATP9B,14.06788,1.0198003,7.373782535430928e-44,3.3932058517120345e-42
316,PTPN12,14.064663,1.0314524,7.861813848605277e-44,3.6023234224250334e-42
317,ACE,14.05962,3.036335,5.1194063888040695e-43,2.258859065874783e-41
318,ADGRE2,14.049466,1.5936064,1.776285637094966e-43,8.019088253024095e-42
319,GPCPD1,14.006545,1.0284758,1.6876698681943408e-43,7.635103935350093e-42
320,CD83,13.997949,1.6697501,4.352234033924725e-43,1.928291459162847e-41
321,SGPL1,13.995484,1.7524767,4.408029610589214e-43,1.948985298339693e-41
322,ADPGK,13.994871,1.2727765,2.5194749346589824e-43,1.1302849476742096e-41
323,LGALS3,13.963974,1.6153767,6.679974372538392e-43,2.935355951735928e-41
324,RB1,13.961202,0.9213315,2.5316617234346286e-43,1.1333810855392939e-41
325,TNFRSF14,13.944756,1.3925292,5.7324423196968306e-43,2.524157969272666e-41
326,NSMCE2,13.942317,0.95865226,3.688484379649352e-43,1.6444045537879563e-41
327,CELF1,13.925304,0.94436026,4.251472000337133e-43,1.8875479415161383e-41
328,PDXK,13.92282,1.4195654,8.02487711740546e-43,3.511948263380463e-41
329,DLEU7,13.8947115,2.069891,2.421581172479798e-42,1.0469432794890481e-40
330,NEK6,13.874307,1.445687,1.6480814060236066e-42,7.154141228900855e-41
331,ENO1,13.85866,1.7743417,2.922665256841583e-42,1.2534726753542182e-40
332,CALR,13.858223,2.002304,3.5626355058273054e-42,1.5248933290810525e-40
333,P2RX7,13.851233,1.6092607,2.4835627951284772e-42,1.0715798909202227e-40
