,names,scores,logfoldchanges,pvals,pvals_adj
190,RXFP1,6.8788047,4.248447,1.9133942981496554e-10,1.2923095221896443e-09
191,MEF2C,6.8375726,2.4856608,2.3331829471718393e-10,1.5654810738157987e-09
192,HECW2,6.835946,3.2219465,2.3763179044805747e-10,1.592927825685572e-09
193,FERMT2,6.8143864,1.7363107,2.5804256986919735e-10,1.72006989999225e-09
194,AC092802.1,6.8132267,4.7627454,2.6982621738550987e-10,1.7941560947643021e-09
195,SAMD11,6.8095813,3.9929676,2.7434683177382304e-10,1.8230844315332696e-09
196,ZSWIM6,6.789497,1.5956657,2.919743876175038e-10,1.9336314910653953e-09
197,PAMR1,6.7012887,2.2092326,4.705887310848396e-10,3.0570447589770672e-09
198,CCDC68,6.696286,4.1519947,4.93936019906992e-10,3.204830260479739e-09
199,MAPK10,6.694112,1.1711731,4.611987717037413e-10,2.9969534728530386e-09
200,IQSEC1,6.6849375,2.4066684,5.144399207716755e-10,3.3308120957209573e-09
201,CHRM2,6.665199,3.754415,5.77778630612575e-10,3.7240411646696894e-09
202,ARRB1,6.650184,2.2468722,6.134462952940822e-10,3.945633580169855e-09
203,NFASC,6.6124806,2.5724711,7.498211224836719e-10,4.7755165282268665e-09
204,DPH6-DT,6.5986953,2.3900235,8.025438962105002e-10,5.093149248398333e-09
205,CDH19,6.577659,4.75153,9.09448700280115e-10,5.746086602476954e-09
206,EGFLAM,6.5743217,5.240607,9.273454420699251e-10,5.8522647615501695e-09
207,PLPP1,6.5514426,1.5452234,9.930318309840487e-10,6.25207709442805e-09
208,AL353586.1,6.525147,4.9424906,1.191167869044598e-09,7.436216530943919e-09
209,LINC00924,6.5070047,3.4008129,1.2980557725072965e-09,8.077628550680925e-09
210,SYNPO2,6.5038333,1.5967393,1.2757824968158682e-09,7.941329422850357e-09
211,BCAR3,6.474816,2.707163,1.5225678066047847e-09,9.42278327412208e-09
212,TCF4,6.462827,1.2153581,1.5364420562677387e-09,9.5059040549929e-09
