,names,scores,logfoldchanges,pvals,pvals_adj
4120,ETFA,9.2581215,0.7248907,4.201754769721923e-20,1.9789683567300004e-19
4121,RPAIN,9.25752,1.2504609,4.696187469053471e-20,2.206508415564913e-19
4122,MEGF8,9.2569685,1.7712777,5.049322321496242e-20,2.3667249805937796e-19
4123,SLC35C2,9.25586,1.5652717,4.992863105646812e-20,2.341796947451667e-19
4124,PHKA2,9.25058,1.2910987,5.036343191291245e-20,2.3611941480886763e-19
4125,ZNF417,9.24998,1.7775604,5.4121375585280183e-20,2.535675722199581e-19
4126,DENND6B,9.247738,2.67601,5.966776759060853e-20,2.7930923558459053e-19
4127,PSMC2,9.244914,1.3443675,5.354687982439969e-20,2.5093078910717373e-19
4128,ELOVL1,9.242679,2.6261816,6.217867534451659e-20,2.9085336714230657e-19
4129,STIM2,9.239814,0.74764496,5.036421392164524e-20,2.3611941480886763e-19
4130,AL157871.4,9.238637,2.8422792,6.605482630199817e-20,3.083325414061926e-19
4131,ANKRD13A,9.2379875,1.2063922,5.562061749756027e-20,2.605348452638013e-19
4132,DTX3,9.2365465,1.6460087,5.973998159999763e-20,2.795862430009492e-19
4133,PLK2,9.236393,3.073522,6.801658567336907e-20,3.1700666445984054e-19
4134,CAPNS1,9.233697,1.659577,6.125023052801067e-20,2.8659173978674686e-19
4135,GPR137,9.231145,2.301519,6.698300783944039e-20,3.124610876895714e-19
4136,LMF2,9.228403,1.7527448,6.616065437240175e-20,3.087593193387994e-19
4137,NSA2,9.226382,1.4958681,6.424713316479862e-20,3.0022129518107247e-19
4138,RHBDL2,9.225327,2.248707,7.091927158746085e-20,3.3010481005459315e-19
4139,UHRF1BP1,9.224905,1.1537037,6.218814998822401e-20,2.9085336714230657e-19
4140,AC156455.1,9.2231655,3.153459,7.594885123346313e-20,3.528265090663742e-19
4141,GRIP1,9.222059,0.95628744,6.392394575393626e-20,2.9884087853547426e-19
4142,SERINC3,9.220664,0.9419163,6.241285818106088e-20,2.9184067397179885e-19
4143,JPT2,9.219965,2.1350658,7.223092047992868e-20,3.3599129257518236e-19
4144,DCTN5,9.219699,1.3671669,6.632884390556086e-20,3.094768774392618e-19
4145,ARHGEF40,9.219632,1.3233458,6.723333156141019e-20,3.134924031317417e-19
4146,MAGI1-AS1,9.21955,3.6458602,8.050944713553806e-20,3.7360843635024414e-19
4147,PSMC6,9.219002,1.0447035,6.39377891587743e-20,2.9884087853547426e-19
4148,ZNRF1,9.218359,1.072304,6.552427002762258e-20,3.0592258795391657e-19
4149,RNF4,9.217394,1.0917304,6.534845442084847e-20,3.051681743468368e-19
4150,AGO3,9.216219,0.5577332,5.828081099732207e-20,2.7287635611933943e-19
4151,TFDP1,9.215808,1.4116505,7.018432528725887e-20,3.268967574847913e-19
4152,ZBTB4,9.214876,1.1365002,6.722329774107011e-20,3.134924031317417e-19
4153,MMP28,9.214401,3.0069106,8.305526095233876e-20,3.8500584000474545e-19
4154,ZMYM1,9.214228,1.1452532,6.785753392740396e-20,3.163341212041849e-19
4155,ANXA4,9.210671,0.69197106,6.510391111425141e-20,3.040924134031817e-19
4156,SLC45A3,9.21061,3.4522717,8.554241265780508e-20,3.9602148036139294e-19
4157,SEM1,9.208168,0.8663255,6.904808352000767e-20,3.2174426401630695e-19
4158,SETDB1,9.207464,1.0987954,7.181493752619726e-20,3.3412877420520155e-19
4159,TNKS1BP1,9.207145,1.205216,7.39498514771249e-20,3.437634110287159e-19
4160,SOCS7,9.206529,1.4174999,7.644783129406906e-20,3.550676400844741e-19
4161,AC025442.2,9.205214,2.3014715,8.507474886199456e-20,3.940265474290737e-19
4162,YES1,9.2050495,0.8859823,7.021168976461259e-20,3.2695319767912106e-19
4163,PGRMC2,9.2050295,1.0191312,7.257000553392828e-20,3.374953803230445e-19
4164,BMI1,9.204423,1.9532973,8.273676730615701e-20,3.8377833400675557e-19
4165,GPSM1,9.202968,1.8605416,8.373449028568083e-20,3.8798669180772248e-19
4166,CASP8,9.202803,1.5568864,8.089156013930246e-20,3.753004360941588e-19
4167,SLC27A4,9.201689,2.1457853,8.642166690465635e-20,3.999193407646635e-19
4168,MTHFD2L,9.200833,1.2693329,7.874968190520327e-20,3.6560038509962734e-19
4169,POFUT1,9.200425,1.5992852,8.28707216060502e-20,3.8431655582182973e-19
4170,UQCRC1,9.200197,1.7349424,8.409055747144386e-20,3.895523686363452e-19
4171,CEP85L,9.199748,0.66908973,7.124603505745112e-20,3.31553814186628e-19
4172,BCL7C,9.199634,1.3117877,7.951970043883085e-20,3.6909533684205385e-19
4173,UBQLN1,9.197814,0.87327284,7.466291437747644e-20,3.469277434259165e-19
4174,SLC22A23,9.196584,1.4474387,8.54441064938244e-20,3.956517857165991e-19
4175,PRKACB,9.196345,0.73008573,7.403300443918462e-20,3.440753678356903e-19
4176,UQCRQ,9.195833,1.775624,8.748876441320079e-20,4.0477002461201243e-19
4177,APOL6,9.193206,1.3785633,8.583115679089302e-20,3.972724641104921e-19
4178,MPP3,9.192045,1.5385174,8.851627341243866e-20,4.0934720014154294e-19
4179,SLC9C1,9.191093,2.4290178,9.651578592557026e-20,4.455725540124712e-19
4180,TAX1BP3,9.190574,2.4115438,9.715659216297098e-20,4.483378442743167e-19
4181,ZNF316,9.188678,1.5699096,9.162394013536629e-20,4.234447785049127e-19
4182,SSNA1,9.187071,2.4735332,1.0136182196500471e-19,4.673409826311677e-19
4183,IFFO1,9.186553,1.4140089,9.258950812978919e-20,4.2763071555787196e-19
4184,NME4,9.185757,2.34297,1.0020997084145789e-19,4.62129594564349e-19
4185,HCG18,9.185662,0.87758964,8.33073248621184e-20,3.860908308500685e-19
4186,MARCH6,9.185285,0.6003965,7.813177134331331e-20,3.6281024354396073e-19
4187,PSMB3,9.18515,1.7647228,9.688173156043798e-20,4.471657020193784e-19
4188,DDX10,9.182522,0.74259305,8.300150836254506e-20,3.8483985844895485e-19
4189,TG,9.180612,2.018428,1.0401211643760284e-19,4.79251359021907e-19
4190,AC103876.1,9.179733,1.7296152,9.886593513579567e-20,4.56029493020435e-19
4191,XPNPEP3,9.179225,1.003023,9.093209114188116e-20,4.2033795267223527e-19
4192,KDM4A,9.176927,1.2574139,9.55644866332884e-20,4.412758077873032e-19
4193,RRAS2,9.176512,0.888387,9.191714492895605e-20,4.2470830766139484e-19
4194,AC027237.3,9.173594,4.130092,1.2301729156718714e-19,5.642743958003767e-19
4195,ACSS2,9.172707,1.2725033,1.01831444559693e-19,4.69304426636161e-19
4196,SPATA5,9.171987,0.73940295,9.255878422994235e-20,4.2758090672703226e-19
4197,ANTKMT,9.17189,2.4407134,1.1516790859196653e-19,5.296291297118015e-19
4198,ATP6V0A2,9.171488,1.1638551,1.0178556554957039e-19,4.691938236554143e-19
4199,HNRNPU,9.170541,0.55766964,8.758976352601109e-20,4.051498897868382e-19
4200,RAD23A,9.170151,1.4293858,1.0538960799322073e-19,4.854940394858486e-19
4201,LAMA5,9.16981,2.49685,1.185618042973587e-19,5.448862690425547e-19
4202,MMP24,9.169163,1.9078811,1.1336618258404846e-19,5.2156713566452155e-19
4203,SH2B3,9.1660595,1.6732895,1.1523873590014831e-19,5.298412205494812e-19
4204,TCEAL4,9.166021,1.5247571,1.0838967801754011e-19,4.989927555620717e-19
4205,RANBP17,9.165156,1.2096127,1.1108289138784095e-19,5.111720006267943e-19
4206,MED17,9.164103,1.1404151,1.0621512491772066e-19,4.891918253298114e-19
4207,LSM12,9.162115,1.7460312,1.18813775167382e-19,5.45927275485181e-19
4208,CSNK2B,9.161925,2.096694,1.234196529027626e-19,5.659989385900003e-19
4209,GABPB2,9.160673,0.9471156,1.0654359237691179e-19,4.90599268827678e-19
4210,CCDC97,9.159519,2.3883526,1.2935009718513558e-19,5.926887786406084e-19
4211,RNF34,9.159158,1.2828126,1.144010272777986e-19,5.262152786240053e-19
4212,METTL21A,9.158042,1.6510295,1.2167134146189705e-19,5.584589568298202e-19
4213,SSX2IP,9.157751,1.7488512,1.2191475634583678e-19,5.594564594650383e-19
4214,PLAAT4,9.15666,2.83956,1.3627405689303006e-19,6.233491629722987e-19
4215,APMAP,9.15635,1.6284127,1.2290316081267257e-19,5.6387149774645925e-19
4216,RCBTB1,9.156013,1.6722782,1.2444329809897113e-19,5.704493553728809e-19
4217,ZNF44,9.155491,0.9276249,1.1061497746338171e-19,5.091280482345477e-19
4218,CCAR2,9.155411,1.6325097,1.236693626798564e-19,5.670228379959035e-19
4219,PSMC1,9.155389,1.3848231,1.1946328461433772e-19,5.486765207260351e-19
4220,LINC01503,9.154989,2.3839889,1.3261402486550907e-19,6.071253520956397e-19
4221,UPK3BL1,9.152216,2.2413642,1.3489111140797887e-19,6.1728659689131435e-19
4222,GNS,9.15206,1.140304,1.180208328476093e-19,5.425163428904895e-19
4223,FLNC,9.151588,2.2452483,1.3691870238314311e-19,6.261643535730691e-19
4224,INTS6L,9.150848,1.0780555,1.195664061516111e-19,5.4903255107390765e-19
4225,IL32,9.148377,2.3404663,1.4433888794700477e-19,6.59114802626825e-19
4226,LINC00862,9.147307,1.8244705,1.388839390140901e-19,6.348810889401296e-19
4227,RASSF1,9.146075,1.3721099,1.3024916387230337e-19,5.96680852398563e-19
4228,CCDC125,9.145612,1.3540161,1.3134154804438536e-19,6.01556633119137e-19
4229,LYRM2,9.145607,1.5356687,1.3253209568468804e-19,6.068798334107304e-19
4230,MECP2,9.142636,0.74503565,1.196614124631086e-19,5.493511729520232e-19
4231,AP4M1,9.140003,1.9569905,1.493109079968677e-19,6.815289721338508e-19
4232,GORAB,9.139482,1.6768152,1.4184680176884537e-19,6.47872804500771e-19
4233,TBRG1,9.138787,0.8357955,1.266239050131463e-19,5.803212265659136e-19
4234,MAK,9.138032,1.4669628,1.4168591899063636e-19,6.472758514774619e-19
4235,FSD1L,9.134893,1.0991317,1.389487143898258e-19,6.350418225437819e-19
4236,ATP5MD,9.132149,1.7376964,1.5301488069221878e-19,6.982871039718961e-19
4237,GMPPA,9.130215,2.1696482,1.634472640602519e-19,7.446278161266288e-19
4238,RANBP10,9.128926,1.1680453,1.4642871179144848e-19,6.685154983299598e-19
4239,EHMT2,9.12764,1.7268425,1.5949285189603119e-19,7.270758324954278e-19
4240,CGGBP1,9.126608,0.82090676,1.4020864545191941e-19,6.406635825849052e-19
4241,MOSPD1,9.123421,2.221003,1.7556370896295175e-19,7.993180838644453e-19
4242,WRNIP1,9.123392,1.2575588,1.5630169809016424e-19,7.129831129218213e-19
4243,VPS54,9.121826,0.6051572,1.3876978257315357e-19,6.344945026649691e-19
4244,RASSF8-AS1,9.121822,1.1054165,1.5491002213924839e-19,7.067852159051154e-19
4245,WDR12,9.120284,1.2750328,1.611286285409065e-19,7.342206354507435e-19
4246,TRPV4,9.118598,2.6754963,1.8873620673469324e-19,8.581974591218749e-19
4247,SCD,9.115285,3.0992084,1.9940213253355975e-19,9.047776830405533e-19
4248,SRBD1,9.115032,0.8157103,1.566267514562095e-19,7.143139213583489e-19
4249,RAB11A,9.112317,0.81714875,1.597806638008794e-19,7.28233061540076e-19
4250,SUPT7L,9.11216,1.4589012,1.7790203411194273e-19,8.097922350873487e-19
4251,SLC35B4,9.1103325,1.5496606,1.8421372601569922e-19,8.381665904266187e-19
4252,SLC46A3,9.109917,1.8395177,1.9350492828217173e-19,8.791355258650192e-19
4253,BAHCC1,9.107917,1.8878355,1.939130314781671e-19,8.80803017796614e-19
4254,NAP1L1,9.105807,0.55348855,1.5691754491517714e-19,7.154879509166614e-19
4255,SEMA4C,9.105576,1.7977015,1.963288223021134e-19,8.912098360386367e-19
4256,BIRC3,9.1037445,1.7218345,2.0357411332219486e-19,9.23121862144459e-19
4257,CDC14B,9.102763,0.7229754,1.7219011747701232e-19,7.84125053976864e-19
4258,AP002784.1,9.1017275,2.7714353,2.1992719245230944e-19,9.952086318072494e-19
4259,CDK5RAP1,9.10151,1.2677357,1.909380862861965e-19,8.678415265623565e-19
4260,PSMB8,9.100573,2.2541816,2.1482345143077957e-19,9.724876699349033e-19
4261,PIGQ,9.099292,2.1533167,2.1465387636810917e-19,9.719251952782376e-19
4262,IFIT3,9.098707,2.3346515,2.2086237857979907e-19,9.987711611693824e-19
4263,SNAP23,9.098525,0.9844075,1.871766692152812e-19,8.514672241519919e-19
4264,NCLN,9.098501,1.6911477,2.062019675273941e-19,9.34840378785928e-19
4265,LSR,9.09813,3.0987825,2.325933763189986e-19,1.0504912303674403e-18
4266,GCC2-AS1,9.0980215,2.3027081,2.2006421062205465e-19,9.955816313458523e-19
4267,KLC4,9.096896,1.7402714,2.0988232510109505e-19,9.507217109142125e-19
4268,TAF12,9.096653,1.6434345,2.088422455014008e-19,9.462102498483074e-19
4269,HNRNPLL,9.094725,0.8405342,1.8806575163797065e-19,8.553302180540069e-19
4270,ATP5F1D,9.093058,1.94953,2.22794885171349e-19,1.0072978110087303e-18
4271,CHD6,9.092509,0.622229,1.8128072673718756e-19,8.249965840730581e-19
4272,RNF213-AS1,9.092198,1.3022747,2.0815462236597965e-19,9.434934944020434e-19
4273,RNF19B,9.091873,1.6769128,2.201520291316209e-19,9.957688489134104e-19
4274,NDUFA1,9.091147,2.1150856,2.30587139712115e-19,1.0416495942672411e-18
4275,RCBTB2,9.090713,1.2374972,2.085137802529598e-19,9.449217040880115e-19
4276,NECTIN3,9.090596,0.79579026,1.9438049909694728e-19,8.827393948824518e-19
4277,PSME1,9.0901165,2.3360672,2.385842443219256e-19,1.0770948495240784e-18
4278,SPACA6,9.089768,1.2731798,2.1203217346577658e-19,9.60257218120404e-19
4279,LATS2,9.088383,0.7465332,1.9614492068976127e-19,8.905635569068898e-19
4280,EMSY,9.087256,0.7787996,1.9897179811725816e-19,9.030161352013722e-19
4281,KIAA2026,9.086659,0.62303734,1.9026124964315188e-19,8.649485345235847e-19
4282,AEN,9.085157,3.0572746,2.5842728448918717e-19,1.1647151510269292e-18
4283,CD46,9.084671,0.6047419,1.922616166655354e-19,8.736719872379194e-19
4284,NDUFS5,9.0830765,1.4161111,2.2916702826478303e-19,1.035452539846188e-18
4285,ELOA-AS1,9.082039,1.2209247,2.263571375922822e-19,1.022972067129378e-18
4286,METTL22,9.075851,1.672592,2.509192433328786e-19,1.1320665377719859e-18
4287,PHLDB3,9.075164,2.0110765,2.6557705902778364e-19,1.1959333166299439e-18
4288,PARL,9.07448,1.0261681,2.3526388217750316e-19,1.0623286353788962e-18
4289,CRYZL1,9.074454,0.84244937,2.261798158796528e-19,1.0223861660462216e-18
4290,CHP1,9.07349,1.4437147,2.5014394540852004e-19,1.1288061374874376e-18
4291,TRMT112,9.07228,2.475623,2.811873711020688e-19,1.264370305286803e-18
4292,KIAA0895L,9.069896,1.9013026,2.7011730684466723e-19,1.2158680789204542e-18
4293,TNFRSF21,9.069054,1.0081573,2.5138945923058074e-19,1.1339494244300744e-18
4294,ARRDC2,9.068842,2.1454105,2.8473550003199395e-19,1.2795197113759595e-18
4295,ATIC,9.06838,1.4433366,2.587218391327739e-19,1.1657976714358486e-18
4296,CBX6,9.067582,1.6299733,2.695380200570891e-19,1.2135152849263528e-18
4297,TSG101,9.063858,0.9570505,2.515389421199325e-19,1.1343850840840866e-18
4298,NAA10,9.062844,2.2811859,2.9872819029626703e-19,1.3404325826978762e-18
4299,CEP295,9.06211,1.0441648,2.5972720927393207e-19,1.1700819906870167e-18
4300,PDE8A,9.061073,0.6219686,2.4324644173152895e-19,1.0979113231932029e-18
4301,NEPRO,9.059556,1.4308889,2.8168581705786546e-19,1.2663460505217751e-18
4302,WDR25,9.058689,1.2036241,2.754743305262613e-19,1.2394610876636902e-18
4303,CHMP3,9.058423,1.0598327,2.711435497912433e-19,1.2202313287981996e-18
4304,PPP1R12C,9.058254,1.2054754,2.783653742465718e-19,1.251943600113986e-18
4305,PGM2,9.058071,1.6952859,2.9494019588691703e-19,1.3242666584168862e-18
4306,VRK2,9.057505,0.7501628,2.5776745455903257e-19,1.1619855571923259e-18
4307,KLRD1,9.056999,1.2978301,2.900362917842155e-19,1.30306688477283e-18
4308,CRMP1,9.055899,1.5488303,2.966721254515561e-19,1.3317640900529975e-18
4309,ST7,9.055079,0.9757228,2.773292558414693e-19,1.2475453245782395e-18
4310,CDC73,9.05317,0.66207504,2.606682530316329e-19,1.1740747779899886e-18
4311,ABHD17A,9.053122,1.8046771,3.1388281371829223e-19,1.4072555001829518e-18
4312,LINC01409,9.050289,1.6424855,3.1510018495296705e-19,1.4121229605290335e-18
4313,DHX34,9.0498495,1.7661717,3.1912827451779013e-19,1.4295773383663027e-18
4314,CCZ1,9.04798,1.3685948,3.1191847949975343e-19,1.398741086238543e-18
4315,SAP30BP,9.047955,1.0719435,2.976623243720295e-19,1.335929444084094e-18
4316,ADAM22,9.047607,1.5743653,3.3214117793876703e-19,1.486317908956369e-18
4317,GOLT1B,9.045541,1.0702784,3.0287088818541517e-19,1.3584529023735709e-18
4318,FAR1,9.042873,0.6318477,2.8456540205601247e-19,1.2790233665246555e-18
4319,MRPS11,9.04284,1.6776551,3.362551621191626e-19,1.5041000618446648e-18
4320,TSPAN8,9.041951,2.1014242,3.5947440383119634e-19,1.6066213246678146e-18
4321,SPRY1,9.0417595,0.95407236,3.1565215782872376e-19,1.4143010598577418e-18
4322,UBE4B,9.040843,0.6772702,2.929325170523822e-19,1.3158032877401098e-18
4323,TADA2A,9.038236,1.2073698,3.31253421926074e-19,1.4826546399045565e-18
4324,CDRT4,9.037535,1.0476763,3.3062420243451873e-19,1.4801472645106094e-18
4325,TUSC3,9.036316,0.7883948,3.1419729678206577e-19,1.4083709933517178e-18
4326,SLC25A25,9.036169,1.4439536,3.482724802090706e-19,1.5572049761474793e-18
4327,TCIRG1,9.035679,1.496525,3.521245527931148e-19,1.5741002522609033e-18
4328,PTPN21,9.035492,0.8500285,3.2236365624494755e-19,1.4437690569165946e-18
4329,TRIM4,9.034727,1.0589305,3.3294511507420927e-19,1.489604641696504e-18
4330,ATP5MPL,9.0337515,1.6406622,3.6293689073254743e-19,1.6216034051626346e-18
4331,ZNF343,9.0337,1.6314181,3.654659188233129e-19,1.6310200131627727e-18
4332,ZDHHC16,9.032817,1.801269,3.7222685626461827e-19,1.6605019150693725e-18
4333,CAPN15,9.032457,1.6316011,3.7005345672746725e-19,1.651149880579236e-18
4334,GTF2E2,9.0318,0.95742255,3.3718912016582656e-19,1.5079631893297153e-18
4335,LYN,9.031419,1.2892215,3.6299461170180265e-19,1.6216034051626346e-18
4336,UBL5,9.02816,2.0237405,3.9776269628640766e-19,1.7707334978546246e-18
4337,ARHGEF7,9.027595,0.63803554,3.2546730286100166e-19,1.457364970255026e-18
4338,ZKSCAN7-AS1,9.027471,1.2519475,3.630534391058482e-19,1.6216034051626346e-18
4339,PAICS,9.026532,1.5081171,3.800947319738453e-19,1.6948952864310957e-18
4340,PEA15,9.025099,1.8583201,3.9963492679783703e-19,1.7783298132917238e-18
4341,LCP2,9.024405,1.9611615,4.209853673271655e-19,1.8710072988525884e-18
4342,NSMCE1,9.024346,1.5723056,3.9285304029652484e-19,1.7499668874363688e-18
4343,ZNF154,9.023376,3.7624652,4.569010320745502e-19,2.0285270666266366e-18
4344,MAN1B1,9.023267,1.4867843,3.958801626809406e-19,1.7627188971200354e-18
4345,LINC00174,9.02251,0.91599154,3.644224570405728e-19,1.6267017420437225e-18
4346,PTDSS2,9.021647,1.5642321,3.9836215584710775e-19,1.7730340535461558e-18
4347,SMOX,9.021575,2.7545044,4.42380977265199e-19,1.9648752436774913e-18
4348,AP1B1,9.021446,1.5445889,4.0418581978062887e-19,1.7978346233926166e-18
4349,OLFM2,9.020822,2.088316,4.275039299335029e-19,1.8991908583994275e-18
4350,ASB7,9.020228,1.3728,3.958561305329587e-19,1.7627188971200354e-18
4351,VSTM4,9.020119,1.0054277,3.807688183808327e-19,1.6975481374965856e-18
4352,UQCC1,9.019371,0.8117585,3.641582540206483e-19,1.6258608368142374e-18
4353,DGAT1,9.01679,2.843044,4.673592536979436e-19,2.074100131684334e-18
4354,STK39,9.016786,0.73965675,3.87277358597173e-19,1.7262057114441442e-18
4355,PPP1CC,9.015615,1.2201858,4.0416011484229115e-19,1.7978346233926166e-18
4356,RANBP2,9.014346,0.7928569,3.760996416595401e-19,1.677429433391676e-18
4357,COG4,9.012734,1.2561257,4.1436480639165946e-19,1.8423468605147722e-18
4358,LARS2,9.010305,1.0181029,4.09658635944676e-19,1.82180003923634e-18
4359,NMNAT1,9.010086,1.9802113,4.651099356656004e-19,2.064545117038529e-18
4360,FUBP1,9.007697,0.6875993,3.924686756435682e-19,1.7486179681073502e-18
4361,TMEM138,9.005497,1.8310272,4.763085907468746e-19,2.112504947254598e-18
4362,DDR1,9.004126,3.314023,5.3015759710352535e-19,2.346206359741429e-18
4363,MVB12A,9.003666,2.2816145,5.048151287878968e-19,2.2370852700408473e-18
4364,BCL2L2,9.002603,2.1014843,4.980304167497652e-19,2.20793141550175e-18
4365,USF1,9.000353,2.3079336,5.217485298366169e-19,2.310692993353245e-18
4366,RFX1,8.998951,1.3740377,4.75018011693171e-19,2.1072168478999504e-18
4367,NDUFB2,8.998574,1.6188966,4.884358911917868e-19,2.1658435175179233e-18
4368,CAMK2N1,8.998325,2.048544,5.228237412137037e-19,2.3149767306600582e-18
4369,NSUN6,8.996943,0.87258875,4.449115965318444e-19,1.975706000420143e-18
4370,ZNF736,8.996764,1.1066072,4.69362653001579e-19,2.0825600519275524e-18
4371,ZBTB17,8.996696,1.8297424,5.168441136493475e-19,2.2894453982847776e-18
4372,ZNF793,8.991456,1.7766763,5.326194068168189e-19,2.356404076703087e-18
4373,ATP5MG,8.990082,1.5751566,5.302049999676817e-19,2.346206359741429e-18
4374,GART,8.989283,1.1065453,5.0408043242105705e-19,2.234291193228017e-18
4375,MPDU1,8.988808,2.3460217,5.721131309748452e-19,2.5280020565886213e-18
4376,AC022137.4,8.987923,2.0532644,5.670561266680394e-19,2.506689668165211e-18
4377,AC117834.1,8.984996,1.630512,5.5655847174217e-19,2.4607917253688854e-18
4378,DDX60L,8.982237,0.8761743,5.241275099698664e-19,2.320270504499136e-18
4379,HEATR5A,8.979761,0.69527227,5.073481557425314e-19,2.2478458371369513e-18
4380,UQCR11,8.978549,1.8152045,5.988181251049635e-19,2.6432803365069653e-18
4381,GPC4,8.978444,1.2805285,5.689571195557403e-19,2.5145747056375296e-18
4382,LINC00486,8.977853,0.97656226,5.404580415955429e-19,2.390590396859493e-18
4383,HOMER3,8.977847,2.562719,6.419380831233795e-19,2.8289601838260893e-18
4384,GRIA2,8.977609,3.4115865,6.846568629131041e-19,3.0141206668668864e-18
4385,SIDT2,8.97712,1.5898168,5.995176169241497e-19,2.645823374628826e-18
4386,TRIM41,8.976505,2.0679958,6.269960609098106e-19,2.764816683148258e-18
4387,ELOA,8.975067,1.5327932,6.031295294990305e-19,2.6601212732573446e-18
4388,KCTD1,8.9741745,1.1338031,5.742545575032562e-19,2.536941642171369e-18
4389,VTA1,8.970526,0.96779007,5.784866995848133e-19,2.5551120053340343e-18
4390,SLC35A3,8.970502,0.9383375,5.79306389315605e-19,2.5582055627026017e-18
4391,NOSIP,8.969615,1.65962,6.380292516251132e-19,2.812312286094333e-18
4392,SLC30A1,8.969353,2.7898667,7.017704855054211e-19,3.0881933698293147e-18
4393,PPA1,8.969207,1.087647,6.0247059514493905e-19,2.6577616626801217e-18
4394,RSRC1,8.967207,0.6062441,5.515475679528953e-19,2.4391392136898096e-18
4395,RHOU,8.966671,1.4081069,6.584091663837497e-19,2.8997589163962063e-18
4396,STK25,8.966594,1.4041485,6.42601468270695e-19,2.8313018051359735e-18
4397,TMEFF1,8.966581,2.1394048,6.880205478755864e-19,3.0283071897873717e-18
4398,TEX10,8.966329,1.0341825,6.001622736171776e-19,2.6481234147009786e-18
4399,PARP12,8.965766,1.2867948,6.37606890048664e-19,2.8110284025911907e-18
4400,LINC00842,8.965435,4.5934997,7.683518543171182e-19,3.3724275302893636e-18
4401,AC025180.1,8.961191,3.3844302,7.839299233447655e-19,3.4384522962170486e-18
4402,LRRC27,8.960804,1.9573371,7.111137158792198e-19,3.1286669108153443e-18
4403,DEAF1,8.959503,1.1275084,6.494389282215918e-19,2.8608398473261738e-18
4404,AC068491.3,8.95736,3.2593298,7.99394207022846e-19,3.503414955119131e-18
4405,ALG5,8.957322,1.0995904,6.606046063881956e-19,2.9088306323179604e-18
4406,DDX23,8.956187,1.6944703,7.248475742474715e-19,3.1867597803335036e-18
4407,RABGAP1L,8.955115,0.49870798,5.8914522626405e-19,2.601118021825466e-18
4408,GSAP,8.9515,1.1665423,7.242028837652524e-19,3.1849480392662167e-18
4409,LINC00623,8.950238,1.6964225,7.616694984587393e-19,3.3449192555701835e-18
4410,PMPCA,8.950093,1.7104894,7.612485837213044e-19,3.343755557009351e-18
4411,CCDC65,8.949075,2.3561945,8.190077492965523e-19,3.587906471075642e-18
4412,SLC7A2,8.94761,1.6457981,7.8892895563689e-19,3.459671272940178e-18
4413,FMO4,8.946772,1.27847,7.416609441100816e-19,3.2590527224378257e-18
4414,ASS1,8.94639,2.1978605,8.324155501208932e-19,3.6458985001618536e-18
4415,TCTN1,8.94482,1.2641962,7.473340050061259e-19,3.2833088308443684e-18
4416,ZDBF2,8.942731,1.2455873,7.631672871686253e-19,3.350810668723178e-18
4417,DYRK3,8.942103,1.6136243,8.107238104454103e-19,3.5523419270926395e-18
4418,DOT1L,8.941239,1.2295746,7.829749113241646e-19,3.434966038959776e-18
4419,RTCB,8.940187,1.2236758,7.927239736881471e-19,3.475602717597347e-18
4420,IGF2R,8.938897,0.67579937,7.216907578915433e-19,3.1745510999438473e-18
4421,TMEM41B,8.938341,0.94278735,7.684051908689531e-19,3.3724275302893636e-18
4422,ABCD3,8.934156,0.8475034,7.804920907101444e-19,3.424774379617012e-18
4423,SIK3,8.931843,0.5059079,7.249120597121261e-19,3.1867597803335036e-18
4424,SLC2A4RG,8.931309,1.8418435,9.148367492837206e-19,4.002807437592349e-18
4425,DTX2,8.93098,2.100819,9.38157801684226e-19,4.103172730841636e-18
4426,SELENOT,8.930197,1.3338596,8.625902907242867e-19,3.777289400508802e-18
4427,RAD17,8.928696,1.2382795,8.698692584785417e-19,3.808386357454849e-18
4428,SIAH2,8.9283085,1.6655102,9.223306999086292e-19,4.034773465695766e-18
4429,LINC01355,8.926332,1.3699924,8.983461919335182e-19,3.932258775223998e-18
4430,LINC02456,8.918095,1.6774591,1.0469941583236227e-18,4.571725255771078e-18
4431,GABRB2,8.917872,2.8438537,1.1199229530791112e-18,4.879241732187822e-18
4432,TCOF1,8.914352,1.720949,1.0400833373074683e-18,4.5433992840133126e-18
4433,VPS4B,8.914034,0.9700328,9.534980054137147e-19,4.16941501388493e-18
4434,IER3IP1,8.912636,1.4453642,1.0309337200805201e-18,4.50526649549759e-18
4435,RGL2,8.912625,1.5473204,1.0452037893572862e-18,4.564837079221516e-18
4436,NUDT2,8.91064,2.155024,1.121160592182656e-18,4.883641628837066e-18
4437,ZNF451,8.9105835,0.6372867,9.106771337244489e-19,3.985420501140221e-18
4438,EPHA2,8.910158,2.744199,1.1640735977449936e-18,5.069535790016987e-18
4439,AFMID,8.909558,1.8190348,1.1065000286085332e-18,4.824682109288611e-18
4440,SCARF2,8.905126,2.2888277,1.1909286236841022e-18,5.1833313185065736e-18
4441,CARM1,8.904464,1.3954363,1.0987935740160972e-18,4.794003947345104e-18
4442,MCRIP1,8.903594,2.0058846,1.1831922830841936e-18,5.151751333696944e-18
4443,ARMC2,8.903058,1.0583026,1.068863060633696e-18,4.6643670069656036e-18
4444,BIRC2,8.903056,0.9506405,1.0368118732925303e-18,4.530031338811129e-18
4445,MBTPS1,8.901766,0.82355535,1.0269195785488188e-18,4.488639103628388e-18
