,names,scores,logfoldchanges,pvals,pvals_adj
8644,AC105429.1,-2.688825,-0.9671939,0.007216041391154857,0.01078032545575622
8645,LILRB2,-2.688898,-1.9153172,0.0072197166847074975,0.010785064757009235
8646,MRPS22,-2.689269,-0.50443316,0.007199966755823075,0.01075855948100272
8647,MTMR7,-2.6894221,-0.8099992,0.007199374108974819,0.010758423581383694
8648,WDCP,-2.689563,-0.86277056,0.007196725548803632,0.010755215183535095
8649,CDKN2C,-2.6900647,-1.3210739,0.007189662290910365,0.01074540829148884
8650,SRXN1,-2.6916692,-1.6062557,0.007156217314958961,0.010696168125878577
8651,PITRM1-AS1,-2.6917338,-0.7090534,0.007148937215660299,0.010686031622237519
8652,IDI2-AS1,-2.692391,-1.5081714,0.007141845321775435,0.010676175049156671
8653,AP001432.1,-2.6928296,-1.1381458,0.007128402533609823,0.01065687599350908
8654,PDGFRL,-2.693102,-0.6230733,0.007122372768706163,0.01064929310083217
8655,AC004854.2,-2.6933968,-3.0773184,0.00712843822285461,0.01065687599350908
8656,NIPAL1,-2.6941488,-0.9209269,0.0071005655109051226,0.010617427432943968
8657,MDC1-AS1,-2.694471,-1.7188009,0.007098937246800162,0.01061573293726518
8658,AC016773.1,-2.6957748,-1.3139534,0.007068400891443528,0.010571543361425234
8659,LYPD6B,-2.6959639,-0.9805411,0.007064265828085676,0.010566832897423915
8660,DCLRE1B,-2.6960025,-1.7876592,0.0070665361878889344,0.01056949166583597
8661,AC104695.2,-2.6965146,-0.84505504,0.007047330374098017,0.010544442683656006
8662,AC097634.2,-2.6966941,-2.2395537,0.007055345012680095,0.010554961521690522
8663,ZNF296,-2.6968088,-3.3534627,0.007057567585283369,0.01055755000340541
8664,PODXL2,-2.6969168,-1.8631116,0.007048991928845951,0.01054619290603311
8665,BCDIN3D,-2.6969428,-1.0025461,0.007040767367343704,0.010535357994928364
8666,MMAB,-2.6971815,-0.54020226,0.0070328630997884296,0.010524999393667602
8667,FAM98B,-2.6981475,-0.46484825,0.007010298614312298,0.010491962833983313
8668,NEMP1,-2.698477,-0.4025093,0.007003153284309035,0.010483463806542614
8669,HOXA4,-2.698927,-1.241025,0.007004532020512603,0.010484795801191696
8670,IL10RB-DT,-2.699,-1.9595522,0.007005629958036467,0.010485707323245202
8671,PDC,-2.6996272,-1.7040831,0.006992635298012882,0.010468449548351596
8672,AC105402.3,-2.7001674,-1.1741449,0.006979197616406429,0.010449791487656714
8673,AC015660.2,-2.700399,-3.260835,0.006980485724503081,0.010450990426324377
8674,AL136131.3,-2.7010856,-1.6460192,0.006957928414800098,0.010418673062423944
8675,TOGARAM2,-2.7014158,-0.6959259,0.006947032120009341,0.010403083574125718
8676,SYCP3,-2.7021182,-0.9069557,0.006932648743521996,0.010382269687553998
8677,AC023908.3,-2.7027278,-1.6178025,0.0069233752787128304,0.010369830235155265
8678,RAP1GAP,-2.7034478,-1.42166,0.006906071285795407,0.010345357502801028
8679,DPP9-AS1,-2.7035303,-1.8308604,0.006909807859688812,0.010350231890414004
8680,GPRASP1,-2.70356,-0.5200801,0.006898406022756364,0.010336040997204267
8681,PTPRR,-2.7036088,-0.86578554,0.0069025177411567015,0.010340756632762632
8682,ESRRB,-2.7036467,-0.8794477,0.006900781831689579,0.010338878334294092
8683,BTBD18,-2.7041428,-1.6832023,0.006898184682030532,0.010336040997204267
8684,AC084357.2,-2.704739,-1.1119279,0.006880157555160255,0.010310139665468659
8685,CRABP2,-2.705306,-0.87935185,0.006864928086518173,0.010289474934458356
8686,INTS5,-2.7053795,-1.5218533,0.006871206764636966,0.010297446212934174
8687,AC245407.2,-2.7058797,-1.4367814,0.006859768005568485,0.010282459465357933
8688,TBILA,-2.7066534,-2.2415698,0.006847582731552526,0.010264911855673707
8689,QPCT,-2.7068977,-1.3631799,0.006835893981386367,0.010248822662158237
8690,AC005280.2,-2.70783,-2.6075602,0.006825796743005517,0.01023439975926516
8691,AP000919.3,-2.708466,-1.1768997,0.0068035641775316255,0.010201778212921345
8692,AP003068.2,-2.709469,-1.6806309,0.006787577599341415,0.010179230298641677
8693,ZNF829,-2.709663,-0.75113463,0.006774721803335542,0.010161371920733537
8694,SIX1,-2.7099018,-1.5558869,0.006778650509532391,0.010166553470863938
8695,DCUN1D2-AS,-2.7106974,-1.7439854,0.006761213807039154,0.010141820710558731
8696,EEF1AKMT1,-2.7115693,-0.3835057,0.006731297485703222,0.010097652555678202
8697,AC069544.1,-2.7121782,-1.3223119,0.006725593511090937,0.010089801822571293
8698,AF235103.3,-2.7122931,-0.8943526,0.006724763366778887,0.010089262270846321
8699,AL031663.3,-2.713345,-2.431371,0.006712795118611556,0.01007271559187644
8700,AC006504.1,-2.7152596,-2.0742874,0.00667305870659647,0.010013790826050015
8701,AC013472.1,-2.7156386,-1.9786955,0.00666110422183457,0.009996551118554168
8702,ZNF681,-2.716351,-0.7673341,0.0066377678284925265,0.009963180390913538
8703,AL031668.1,-2.716678,-1.3469723,0.00663939800609979,0.009964673211282467
8704,SMOC1,-2.7170606,-1.2645351,0.006631242835136583,0.009956230464289175
8705,CEP19,-2.7171907,-1.6143503,0.006631918191971465,0.009956234507745456
8706,FAM71D,-2.717519,-1.7597928,0.006625945402709138,0.009949357413044937
8707,TNFRSF14,-2.7177138,-0.32456675,0.006608990874322773,0.009924593859172097
8708,TH2LCRR,-2.718133,-0.8814163,0.0066054174097071715,0.009919922328857803
8709,IQUB,-2.7184901,-0.80176365,0.006596886326926869,0.009907804341968047
8710,AP001267.1,-2.7191854,-1.5718948,0.006591008200298446,0.009899669387630445
8711,AL928654.1,-2.7191997,-1.964217,0.006590471142801226,0.009899556121198479
8712,TBL3,-2.719651,-1.3779922,0.0065822304100382045,0.009887870326645133
8713,PXN-AS1,-2.7196722,-0.62226653,0.00657366502860816,0.009876387085649365
8714,AP001439.1,-2.7199228,-1.2655076,0.0065763646781449485,0.009879750886796993
8715,IRF2BP1,-2.7203748,-2.2276263,0.006571482529678088,0.009873799843498943
8716,TMEM140,-2.7206433,-0.5242271,0.006554456722407975,0.009848908272392728
8717,PCCA-AS1,-2.7217543,-0.95066386,0.006536232763703855,0.009822901071193879
8718,MPC1,-2.7218318,-0.36285612,0.006527938214955102,0.009811123288582647
8719,FAM111A,-2.7228057,-0.28652194,0.006507895840371069,0.009782371961370896
8720,AL451042.1,-2.7232668,-2.1204286,0.006513045155858772,0.009789425970577944
8721,BCAT1,-2.7241135,-0.21092136,0.006483198284169162,0.00974661413388415
8722,LCMT1-AS1,-2.7248285,-1.2923032,0.00647576553079487,0.009736382482851878
8723,AC002558.2,-2.725019,-1.7336353,0.0064759384141445785,0.009736382482851878
8724,AC093227.1,-2.7260273,-0.9978215,0.006452512480324635,0.009702522798406946
8725,AC008569.1,-2.7265236,-1.7036396,0.006448892586261277,0.009697759650756439
8726,AC025262.1,-2.726761,-0.93414193,0.006436194840049203,0.009680022594334065
8727,LPAR5,-2.7269847,-1.9074577,0.0064379165331811304,0.009681932964270718
8728,PDZD11,-2.7273278,-1.1521275,0.006426092858431533,0.009666185133011068
8729,SBDS,-2.728092,-0.469368,0.006408846375252127,0.009641595458882182
8730,AC105285.1,-2.7296305,-0.6264269,0.006379405948091847,0.009598651498097218
8731,CLCC1,-2.7298615,-0.46895716,0.00637073813787371,0.009586282269915362
8732,USP1,-2.729959,-0.4997247,0.0063692991434768,0.009584789532120457
8733,ANKRD23,-2.73011,-0.4603594,0.0063667974270562805,0.009581697243722006
8734,GJA9,-2.7308936,-1.2019211,0.006357857393547091,0.009568914510613688
8735,AC006116.8,-2.7318408,-1.0304878,0.006341133229310984,0.009545083600262861
8736,LDLRAD2,-2.7320147,-1.6467745,0.0063419485090600285,0.009545640754424317
8737,MSANTD4,-2.7331045,-0.5801795,0.006310015669337324,0.009499577086020049
8738,TSEN2,-2.7338867,-0.29754236,0.006292583685815145,0.00947532929981181
8739,LRRC20,-2.7340767,-0.70077837,0.00629405606318895,0.009476880930980468
8740,AC007114.1,-2.7359948,-1.2560264,0.006261790127387155,0.009430284956225167
8741,AC104118.1,-2.7371833,-1.9850142,0.006244572095982862,0.00940567563575588
8742,AC005476.2,-2.7377446,-1.4631485,0.006230795679341844,0.009385584612798996
8743,MRNIP,-2.738377,-0.32618955,0.006208041540065329,0.009353280600376655
8744,PKMYT1,-2.7385128,-2.6824603,0.006220703744660917,0.009371041173200471
8745,ARHGEF39,-2.7386107,-1.7622426,0.006213701945049061,0.00936115108259323
8746,AC027279.1,-2.7391038,-0.6586402,0.006197707860052995,0.009338367576656579
8747,SYCP2L,-2.7401233,-0.5339373,0.006177211813173657,0.009308139281968653
8748,MAK16,-2.741384,-0.6427593,0.00615433154033212,0.009274313812430216
8749,EME1,-2.7420807,-2.307318,0.00615395354609377,0.009274313812430216
8750,AC004264.1,-2.7430298,-3.0491087,0.006133899524163607,0.009244822982581136
8751,RNASEH1-AS1,-2.7441134,-1.041449,0.006107684094906407,0.009206606054489877
8752,GCC1,-2.7444532,-1.4203639,0.006104502551436577,0.009202457132724497
8753,LINC00865,-2.74475,-1.2454352,0.006098902675932522,0.00919466176762493
8754,IGF2BP3,-2.7448878,-0.8371465,0.006091813418552777,0.009185265570766824
8755,AC025259.1,-2.7452986,-1.2134373,0.006087767342571742,0.009179810343443388
8756,ZNF677,-2.7456932,-0.59313667,0.006074826068581946,0.009160940240131593
8757,LINC00670,-2.7463179,-1.7030623,0.006073011354020961,0.009159491874780242
8758,AC102953.2,-2.7468162,-2.4180846,0.006067451474344958,0.009152393740563682
8759,AL450344.3,-2.7469635,-2.2507753,0.0060630428799071205,0.009146387021929532
8760,PRIM1,-2.7469757,-0.8569371,0.006054735991284147,0.009134498283178362
8761,AC037459.2,-2.7471154,-0.97728574,0.006049373139956963,0.009128334220901915
8762,HIST2H2BF,-2.7471316,-1.635015,0.006054730219963628,0.009134498283178362
8763,DYM,-2.7473564,-0.15122704,0.006037328464524015,0.00911080025286791
8764,AC097382.3,-2.747418,-2.0939376,0.006052832158545894,0.00913291111791853
8765,ACSF2,-2.749256,-0.5330254,0.006008200704897893,0.009068120489571396
8766,RPUSD2,-2.7496219,-1.4762646,0.006009880233257797,0.009070017011892476
8767,PRRT3,-2.7513611,-1.1069107,0.005976502452808854,0.009021548542730752
8768,NATD1,-2.751537,-1.3600744,0.0059755256333400685,0.00902070902367789
8769,SERPINF2,-2.752666,-1.3121823,0.005955479420520746,0.008991080026305751
8770,AC008050.1,-2.7530391,-0.48439887,0.0059408061072446765,0.00896955897794514
8771,AC005520.5,-2.7540789,-1.309249,0.00592734626043283,0.00895049737403856
8772,LINC01545,-2.7544534,-4.5350738,0.005932762025919364,0.008958044563006256
8773,HINT3,-2.7545552,-0.66318494,0.005911601808234043,0.008927980081398043
8774,NAT1,-2.7562165,-0.97768694,0.005883614948154977,0.008886338846896416
8775,TMEM249,-2.7577777,-5.5123506,0.005873437803594879,0.008871592608317854
8776,LINC01309,-2.7580976,-2.4323735,0.005862633506287268,0.008855896936378147
8777,DPYD-AS1,-2.7584865,-0.32560986,0.005839920458411246,0.008823452005225869
8778,MYOZ2,-2.758857,-1.1719251,0.005842843307794871,0.008826624296749082
8779,AC077690.1,-2.7592487,-0.95946777,0.005834893851095572,0.008816478561365098
8780,LMNTD2,-2.7595208,-5.1569257,0.005842046571178012,0.008826042459654874
8781,AL035658.1,-2.759888,-1.5119509,0.005824718017341307,0.008801723145928194
8782,AC037486.1,-2.762217,-0.9826747,0.005782377974149418,0.008739590730029612
8783,STAM,-2.7623734,-0.2586156,0.005769420379329125,0.008722465497344456
8784,ACD,-2.7626343,-1.0667582,0.005773216214990236,0.008726877529134225
8785,AC009055.1,-2.7628,-1.0543437,0.005770226641078453,0.008723069445984234
8786,ENTPD6,-2.7631507,-0.41173518,0.0057588698610947725,0.008707128625912452
8787,AC121338.1,-2.7632022,-3.055589,0.005773559574045293,0.008726877529134225
8788,AL590705.1,-2.7636533,-0.9351681,0.005751962143638015,0.00869913789464515
8789,AL138701.2,-2.7637794,-1.2194401,0.005753812280500035,0.008700708733026074
8790,NOL11,-2.763882,-0.41069797,0.005744475337023996,0.008688427784394314
8791,AC002310.1,-2.7639935,-1.952022,0.005755704951275436,0.008702957056490655
8792,HTT,-2.764606,-0.20415765,0.0057296418576385354,0.008667826454687883
8793,AC109446.3,-2.7648876,-1.6347083,0.0057372089537740135,0.008678049573586087
8794,AC245140.2,-2.7655454,-1.6401092,0.005725487205853116,0.008662152366467774
8795,PJA1,-2.765697,-1.2572575,0.005720396902239751,0.008655672535395795
8796,ZSWIM1,-2.7660396,-2.4934075,0.005721946146474964,0.008657405853736621
8797,AC090945.1,-2.7662387,-0.87276864,0.00570616604998058,0.00863474876690308
8798,AC009061.2,-2.766869,-0.5018568,0.005694144891963876,0.00861838248611472
8799,LINC02739,-2.7669528,-1.9623824,0.00570334727675348,0.008631092378454596
8800,TMEM79,-2.7675934,-1.0145934,0.00568335118165184,0.008602652836827984
8801,MRPL30,-2.767784,-0.8415611,0.005680927089356117,0.008599590604556865
8802,YARS2,-2.7687564,-0.42555293,0.005659481291967828,0.008568941384237668
8803,ZNF492,-2.768861,-1.4423304,0.005666153353378819,0.008577832157420077
8804,PBK,-2.7695625,-1.8786299,0.005656120423543562,0.0085644574468626
8805,TNFSF13B,-2.7710454,-0.27435893,0.005617564860171756,0.008507879148352507
8806,LRRTM3,-2.7712908,-1.050311,0.0056233660347307125,0.00851606364751168
8807,AC090519.2,-2.7718403,-3.4960794,0.005624349397950354,0.008516951379821157
