,names,scores,logfoldchanges,pvals,pvals_adj
72,CCDC80,7.7281923,2.5441723,1.0736676940559944e-11,3.5840177508307515e-11
73,RPS9,7.717989,3.8516834,1.1628322293568718e-11,3.873819221116787e-11
74,AEBP1,7.6981487,3.4183884,1.2702480012356911e-11,4.220514121242355e-11
75,RPS15,7.6906924,4.0668235,1.3290426543853322e-11,4.41312955723739e-11
76,RPS16,7.688369,3.7941294,1.340424802254233e-11,4.4495463559659087e-11
77,FBLN2,7.6749415,3.5361001,1.4252015769257858e-11,4.72073256342239e-11
78,ITGB1,7.647858,2.879711,1.6078946656886167e-11,5.3078345460324344e-11
79,TMSB4X,7.645649,2.8160486,1.620391680098154e-11,5.348265228263015e-11
80,PLA2G2A,7.590824,4.405926,2.1498772643343662e-11,7.041693608734711e-11
81,HLA-C,7.568668,3.7912982,2.385936478351168e-11,7.800582686653826e-11
82,RPS14,7.53094,3.7481837,2.8591781490918758e-11,9.291137479788783e-11
83,RPS23,7.4742117,3.8611362,3.7565988505367814e-11,1.212105112111206e-10
84,RPLP2,7.4429283,3.630172,4.3566380564605784e-11,1.3996066888800098e-10
85,IGFBP5,7.317255,3.0132234,7.850316813912973e-11,2.48438892794495e-10
86,RPS24,7.311697,3.293341,8.128555650758505e-11,2.5694096016342187e-10
87,GAPDH,7.296068,3.663589,8.790822949772361e-11,2.772211872572331e-10
88,PCOLCE,7.175043,3.7818568,1.5641988159562925e-10,4.857737785570853e-10
89,RARRES2,7.171702,3.554964,1.584873764067999e-10,4.919095816568847e-10
90,P4HB,7.1699247,3.4711409,1.5995783486721312e-10,4.961862882818629e-10
91,RPS11,7.152468,3.5298328,1.737225117359165e-10,5.374070314000278e-10
92,MYL6,7.1193585,3.1638942,2.025167839550727e-10,6.234237604267268e-10
93,FSTL1,7.1133747,2.2330308,2.0390082007585722e-10,6.274141463203734e-10
94,HLA-B,7.0794187,3.3578775,2.4498745834440266e-10,7.486833485445875e-10
95,RPS3,7.052125,3.5706482,2.7942530749177035e-10,8.511358371951027e-10
96,CANX,7.051464,3.377993,2.7998187165529915e-10,8.525889315217602e-10
97,GSTP1,7.0108447,4.258833,3.409423014397917e-10,1.0320675765210182e-09
98,RPL9,6.999202,3.6371841,3.5889552295177806e-10,1.0842710050969187e-09
99,RPL27A,6.9948688,3.5868204,3.662643965166907e-10,1.1054431694446046e-09
100,RPLP0,6.955921,3.4133406,4.3931806184615776e-10,1.3194308849060234e-09
101,S100A10,6.942283,3.1704245,4.668080621626281e-10,1.3984677402927352e-09
102,RPS2,6.8845,3.2860296,6.137422431731065e-10,1.825646922264405e-09
103,RPL7A,6.850951,3.6334162,7.202535909059631e-10,2.1330089771285007e-09
104,MT-ATP8,6.832421,3.4283476,7.83476004935311e-10,2.313530632034262e-09
105,SERPINH1,6.824834,3.9561703,8.157207355366189e-10,2.4067577673152524e-09
106,RPL3,6.8223963,3.4561915,8.219987356885505e-10,2.424613602215306e-09
107,MTRNR2L12,6.813883,3.432668,8.542039848458803e-10,2.5161470125048158e-09
108,LGALS3BP,6.8093896,4.0798264,8.772280621876897e-10,2.582193351482885e-09
109,CALR,6.7916207,3.8462267,9.520079640144162e-10,2.79502447704342e-09
110,CTSK,6.7846017,4.194655,9.84951254166579e-10,2.8893699992268292e-09
111,S100A11,6.769815,3.9200506,1.0542115758360487e-09,3.086213383239349e-09
112,RPL10A,6.745222,3.5961964,1.1803052535177545e-09,3.4412598037300784e-09
113,EIF1,6.7414017,2.8718987,1.1934130434404375e-09,3.4766403075039726e-09
114,RPL19,6.730325,3.5864935,1.2647944861997839e-09,3.678092346361292e-09
115,PDIA6,6.7237525,3.808112,1.3063036857905135e-09,3.796229331629187e-09
116,PDIA3,6.6625257,2.98479,1.7252659650506848e-09,4.984050027555824e-09
117,EMILIN1,6.6552734,3.7836306,1.7949651330014493e-09,5.177728317471493e-09
118,EFEMP1,6.6274915,2.7851188,2.0232496863731117e-09,5.815114096580218e-09
119,TUBA1B,6.610127,4.1099777,2.2160427432038954e-09,6.350503886845428e-09
120,RPS5,6.591901,4.2468863,2.412130161314443e-09,6.894004955248156e-09
121,RPL32,6.585649,3.5679374,2.475468329379425e-09,7.063731584193264e-09
122,LAMP1,6.5772557,3.744193,2.5756803758529105e-09,7.3418702618356795e-09
123,RPL23,6.569044,3.3892157,2.6701229037727294e-09,7.597945269174948e-09
124,COL6A3,6.5651712,2.1822608,2.6639273754072817e-09,7.58132165072777e-09
125,RPL18A,6.534686,3.6496997,3.132799052651529e-09,8.879162422027411e-09
126,RPS17,6.5315576,3.784722,3.181035404505569e-09,9.01230323876568e-09
127,RPL23A,6.5242095,3.534276,3.2867667763182927e-09,9.297114727789138e-09
128,SPARCL1,6.46665,2.3040833,4.219057387401254e-09,1.1845177613960785e-08
129,RPS4X,6.4521904,3.9477448,4.586446415585229e-09,1.2836303437197813e-08
130,UBC,6.373692,2.6334198,6.502588979544325e-09,1.7971583719209756e-08
131,SOD3,6.337664,4.5361886,7.758522651267553e-09,2.133270415871027e-08
132,RPL34,6.3259263,3.4633212,8.15358955290664e-09,2.2381665946304405e-08
133,FAU,6.2855444,3.759049,9.81495041226489e-09,2.675035544491717e-08
134,BGN,6.2652497,3.8114953,1.07615334780564e-08,2.925587270581154e-08
135,CD248,6.2331595,4.4478784,1.2478303721488907e-08,3.3743347415335195e-08
136,EEF2,6.190111,3.4566457,1.5112255020913364e-08,4.06966214578006e-08
137,PFN1,6.182287,4.0096226,1.5692305234531724e-08,4.2210962550087596e-08
138,CCN2,6.1649747,2.8016396,1.6837942462184235e-08,4.519059301114878e-08
139,RPS15A,6.130949,3.4590085,1.973681140120612e-08,5.263476976588286e-08
140,RPL18,6.1306963,3.4331782,1.9756051873336197e-08,5.267297978015932e-08
141,RPL6,6.1167545,3.260158,2.1024925477785177e-08,5.5951663185111115e-08
142,TIMP3,6.111989,2.0862887,2.108330563747655e-08,5.610006279811976e-08
143,BSG,6.0774665,3.8194904,2.514539023548931e-08,6.649620769636611e-08
144,RPS25,6.0596924,3.125467,2.7144229279907472e-08,7.164953873440864e-08
145,OGN,6.026579,4.4284105,3.163120255478546e-08,8.307403644639553e-08
146,RPL15,5.969184,3.4512682,4.076048429186633e-08,1.0619217897640402e-07
147,LTBP4,5.958571,2.5367591,4.2472090474042896e-08,1.1045009800210719e-07
148,RPS28,5.934515,3.367909,4.754374164257451e-08,1.2313140045692847e-07
149,RPL30,5.9060044,3.1080165,5.389683838281303e-08,1.3894731934131314e-07
150,GPNMB,5.88192,2.962754,5.992558728582251e-08,1.5393439072318852e-07
151,EEF1G,5.8573494,3.418332,6.696510344926495e-08,1.7125816080692158e-07
152,MXRA8,5.8433437,3.176,7.116444403160237e-08,1.8165103414042153e-07
153,RPS27,5.838966,3.0470648,7.250533860460094e-08,1.8491965759241941e-07
154,HTRA1,5.8198442,3.2491798,7.897251900028655e-08,2.0074522255122628e-07
155,KDELR2,5.8028383,3.749504,8.531054785746552e-08,2.1644573926354597e-07
156,SSR4,5.7904463,3.9048424,9.010803441793742e-08,2.282665906743355e-07
157,RPL36A,5.7661633,3.2267768,1.000284646548836e-07,2.5238385646068057e-07
158,SERF2,5.7630806,3.1546009,1.0137742760425948e-07,2.556370599183608e-07
159,CD59,5.76029,2.9063733,1.0250144487527239e-07,2.583499040791421e-07
160,RPL37,5.7588167,2.9196901,1.0316807046413917e-07,2.599384447224768e-07
161,RPL14,5.7082086,3.243085,1.2899979566011655e-07,3.2229658838815553e-07
162,PRELP,5.706136,3.648714,1.303165218590512e-07,3.253588886652106e-07
163,HSPB1,5.6930504,2.7996938,1.3743456622229332e-07,3.424923693283972e-07
164,HTRA3,5.672087,3.563235,1.5114892494656397e-07,3.754909113246197e-07
165,MFAP5,5.664905,2.288416,1.5468724238890297e-07,3.839695827975038e-07
166,RPL5,5.656052,2.7098906,1.6155956043549055e-07,4.0051829063337104e-07
167,MT-ND4L,5.633616,3.252628,1.7860386093811895e-07,4.412420730365233e-07
168,PTMA,5.630096,2.5273008,1.8063678978159863e-07,4.4600752102206115e-07
169,RPL31,5.6231318,2.882983,1.866720971477751e-07,4.6053801785974334e-07
170,PPIC,5.618575,4.3904676,1.91204921965998e-07,4.710705821046486e-07
171,RPL7,5.601669,3.1149974,2.050840131075786e-07,5.038173418580496e-07
172,CTHRC1,5.5985165,3.7520964,2.083367641947038e-07,5.116909370508794e-07
173,RPL21,5.5916224,2.9046886,2.1401950485205618e-07,5.251669827265698e-07
174,MXRA5,5.585624,3.282038,2.1994906806866315e-07,5.393468056791781e-07
175,RPL38,5.578166,3.6382968,2.2747413082063036e-07,5.570349733147879e-07
176,ATP6AP2,5.5505147,3.6673882,2.563982124884721e-07,6.245119569062694e-07
177,SSR2,5.528192,3.6658363,2.8237631864874614e-07,6.856842687242342e-07
178,RPL8,5.513113,2.9490063,3.0054252571466194e-07,7.282298216299672e-07
179,RPL37A,5.4957404,2.80145,3.236920865115516e-07,7.824656862984683e-07
180,RPS6,5.4778132,2.906761,3.4985735786457487e-07,8.430544085906218e-07
181,TAGLN,5.4390078,3.1654706,4.1351658593654327e-07,9.912195024394404e-07
182,RPL36,5.407557,3.147493,4.7292113518873436e-07,1.1280668323678776e-06
183,SFRP4,5.395371,4.1154675,4.992753620575719e-07,1.1889462369752995e-06
184,RPL24,5.3920135,3.0419436,5.052993072325757e-07,1.2020898984130635e-06
185,RPS13,5.3849206,3.288101,5.211987148592172e-07,1.2384027968355737e-06
186,RPL26,5.369472,3.0698004,5.562508923192206e-07,1.318038025955068e-06
187,RPS3A,5.35106,2.9326391,6.012924568039761e-07,1.421779186647311e-06
188,CALU,5.349697,2.0650911,6.015559033129514e-07,1.4222452911403449e-06
189,MYL12B,5.281448,3.43443,8.086049252939857e-07,1.8913311537962728e-06
190,CD151,5.2634687,3.3904707,8.72216791599358e-07,2.0323608474472056e-06
191,LAMB2,5.222079,3.1556156,1.0373991441499946e-06,2.4052316193266823e-06
192,HSP90AB1,5.197003,2.9099796,1.151150139573996e-06,2.6583312075193594e-06
193,CHPF,5.1728463,4.2251754,1.2772845731332955e-06,2.9375901315176307e-06
194,SFRP1,5.154003,3.7605288,1.3807627084373553e-06,3.166746044890978e-06
195,EMP3,5.1522827,3.2253625,1.389323176561542e-06,3.185087667031871e-06
196,RPSA,5.1286616,2.9540467,1.5318938430640758e-06,3.4998861677675305e-06
197,LRP1,5.1250076,1.8462367,1.5451998751763107e-06,3.5295340991990633e-06
198,COL3A1,5.1081314,1.9168587,1.6564033200636015e-06,3.7722932025747525e-06
199,RPL17,5.1057367,2.7626235,1.6840579593117517e-06,3.833238390773931e-06
200,OLFML3,5.1019278,3.9293907,1.7151773371499762e-06,3.900759658271725e-06
201,RACK1,5.0679226,2.7935743,1.9696746820382353e-06,4.457334727905014e-06
202,MFGE8,5.05274,2.5588017,2.0957693139515105e-06,4.732695573754864e-06
203,RPL35,5.046008,3.1801434,2.1589300848611124e-06,4.869685151968201e-06
204,APLP2,5.0432887,2.5372782,2.1787661397767443e-06,4.912360540571182e-06
205,COL14A1,5.02022,1.8429216,2.382256436194502e-06,5.353149640338982e-06
206,S100A4,5.0159926,3.857357,2.445569017533275e-06,5.490815832057748e-06
207,MYL9,5.0009675,2.462017,2.591240509417711e-06,5.805721605261038e-06
208,DYNLL1,4.9555035,3.3459272,3.131748234101362e-06,6.976647530861169e-06
209,HSP90AA1,4.9147983,2.2001612,3.6828943852788384e-06,8.16711346410749e-06
210,CKAP4,4.9075074,3.730766,3.810969010307249e-06,8.433686218475608e-06
211,FCGRT,4.904801,2.9597645,3.8466347109560855e-06,8.5108578974146e-06
212,ARL6IP5,4.8965025,3.1634696,3.980777512389849e-06,8.795857081472224e-06
213,RPL36AL,4.8893228,4.0925117,4.104283907109639e-06,9.059419876897488e-06
214,ITM2A,4.8642488,4.4924817,4.544160635750433e-06,9.993332034974082e-06
215,MMP14,4.8378716,3.1956506,5.047990153049622e-06,1.1068415219018005e-05
216,CFL1,4.828636,3.114504,5.237929853655346e-06,1.1475497321392034e-05
217,RCN3,4.7912073,3.477597,6.092811525432143e-06,1.3253626531889519e-05
218,BCAP31,4.755004,3.8687773,7.047328158054726e-06,1.524338360110203e-05
219,RABAC1,4.746569,3.4083314,7.284470476979732e-06,1.5724600856488158e-05
220,HLA-E,4.732638,2.4631155,7.684312357536081e-06,1.6557716458501177e-05
221,RPS29,4.7233205,2.817283,7.983123822519622e-06,1.717741393238117e-05
222,GRN,4.7049546,3.4470923,8.598827476295581e-06,1.845039587769486e-05
223,APOD,4.69485,4.0180283,8.955336515952648e-06,1.9176975858606807e-05
224,NME2,4.694287,3.5587413,8.972161551696349e-06,1.9209168561758835e-05
225,RPS26,4.690077,3.2336874,9.119936904378408e-06,1.9509968772694592e-05
226,CD99,4.6693263,1.9049339,9.857504699031305e-06,2.103954720474045e-05
227,COX4I1,4.661154,3.3194385,1.0227962948872642e-05,2.1802031558213215e-05
228,MFAP2,4.6554556,3.6677532,1.0463881375277073e-05,2.229162251256125e-05
229,MARCKS,4.6347976,2.734128,1.1336312039685972e-05,2.41094788633369e-05
230,RPL39,4.631937,3.2343705,1.147800947457075e-05,2.439873465232902e-05
231,FMOD,4.6174965,3.773777,1.215613859295873e-05,2.5735633921157764e-05
232,CERCAM,4.6147757,3.020417,1.2272679854521902e-05,2.5971798990142984e-05
233,ANXA5,4.609972,1.855948,1.2455980345817844e-05,2.634961453444982e-05
234,TXNDC5,4.609149,3.2833853,1.2553575873894217e-05,2.6532878886647206e-05
235,CTSD,4.601092,3.3022351,1.2956993487740784e-05,2.7366272860348013e-05
236,TMBIM6,4.584677,2.3361664,1.3787499676728681e-05,2.903743302570908e-05
237,TUBB,4.579667,3.3245327,1.4094318338193912e-05,2.9657399906214332e-05
238,LMAN2,4.546241,3.6175718,1.6065952852921534e-05,3.358860222073212e-05
239,UBA52,4.496303,3.1120698,1.9495327180690732e-05,4.051732855812484e-05
240,RPN2,4.45163,2.4054177,2.31310006541519e-05,4.7777035063343606e-05
241,CALM1,4.4514136,2.3042672,2.314110770764042e-05,4.778870509270427e-05
242,H3F3A,4.420491,2.3636048,2.6071380228943317e-05,5.359741900387887e-05
243,SERPINA3,4.418017,3.1766396,2.6361286360876964e-05,5.4167442001020086e-05
244,LOX,4.417383,3.372715,2.6433841811655677e-05,5.430612222735623e-05
245,PRDX1,4.404063,3.5710728,2.782480902415894e-05,5.7027162832272224e-05
246,CXCL14,4.4037867,3.715838,2.785191276496694e-05,5.707180289841864e-05
247,A2M,4.39698,1.7278072,2.8437872714187743e-05,5.823355065728055e-05
248,RPL12,4.3861794,2.6277719,2.9756143933066316e-05,6.080529354875873e-05
249,SELENOW,4.363715,2.9921663,3.244179530813661e-05,6.612945423837276e-05
250,IFITM2,4.3602843,3.3676062,3.2881304008876543e-05,6.698714451513857e-05
251,SEC61A1,4.3510337,2.5869648,3.4019409649567266e-05,6.919398847816755e-05
252,PRKCSH,4.349183,3.4163709,3.429937871824733e-05,6.975020172916983e-05
253,RPL35A,4.336038,2.854039,3.603188435654332e-05,7.309913554458985e-05
254,PMP22,4.335656,1.7593923,3.596426517365938e-05,7.298360011204238e-05
255,OAZ1,4.328877,2.8976738,3.702413750664762e-05,7.50061496635185e-05
256,EFEMP2,4.3259554,3.0848973,3.7444519201910424e-05,7.583682185169694e-05
257,RNASEK,4.318432,2.877194,3.8514390906764726e-05,7.79594674914728e-05
258,EID1,4.299042,3.0811071,4.1461936489560705e-05,8.371418803017943e-05
259,CTSB,4.289248,2.483051,4.297836689784844e-05,8.667620612785309e-05
260,PSMA7,4.280052,2.8328688,4.451698006387331e-05,8.968640741165908e-05
261,PGRMC1,4.272734,3.669828,4.580183426651912e-05,9.218833621280608e-05
262,MMP11,4.2703385,3.8315496,4.621312701887667e-05,9.29725392431552e-05
263,PPIA,4.24231,2.3899362,5.126137468952193e-05,0.0001027719632425307
264,PEBP1,4.2351217,3.2400382,5.272960714211919e-05,0.00010552810971120895
265,UBB,4.2314224,3.6175568,5.347881866139389e-05,0.00010696761378368907
266,TNFRSF1A,4.2272882,2.411844,5.422443776418142e-05,0.00010837811943471957
267,RPS20,4.219364,2.4696772,5.586542869848144e-05,0.0001115332141337153
268,TXNIP,4.2128425,1.6550262,5.7075706347947456e-05,0.00011384349799324576
269,SELENOM,4.2122555,3.208618,5.742404518145292e-05,0.00011448505251683491
270,NPC2,4.207648,3.3078043,5.843288086730684e-05,0.00011637732862622161
271,TMED10,4.2050853,2.3577397,5.890153751642724e-05,0.00011725627279077847
272,RPS19,4.1985927,2.342344,6.034599323507087e-05,0.00012000922553397569
273,MYDGF,4.1937885,3.0495856,6.150270634804368e-05,0.00012221888934551463
274,TMEM59,4.1911464,2.1519198,6.200894862141054e-05,0.00012320206562008038
275,HSPA8,4.1905346,2.9303267,6.224596110525923e-05,0.00012366151472495635
276,YIF1A,4.187475,3.5506663,6.29947454324531e-05,0.00012511432074219914
277,KRTCAP2,4.1757383,3.0655863,6.577111344310105e-05,0.00013039901596466894
278,CTSA,4.1568832,2.6865406,7.047804807699396e-05,0.00013928036705953908
279,SLC39A7,4.155245,3.4957588,7.099088313356814e-05,0.0001402421462843146
280,NACA,4.1423173,2.6785176,7.440296300158663e-05,0.00014667191934234454
281,MLEC,4.1396475,2.9907112,7.516793114426352e-05,0.00014808462245820733
282,FLNA,4.1321692,1.7578093,7.703889287218098e-05,0.00015164512747852478
283,PTTG1IP,4.1299944,2.4002635,7.782658751142377e-05,0.0001531253640329362
284,NUPR1,4.12301,3.1495726,7.992775533712903e-05,0.00015710089692478414
285,RNASE4,4.1195283,4.5689526,8.102928144552429e-05,0.00015920761511066729
286,RPL22,4.1123514,2.4650233,8.303759882998199e-05,0.0001630340843536105
287,TMED9,4.0929317,3.4252362,8.930046719031476e-05,0.00017491406817949487
288,FKBP9,4.092133,2.4033632,8.943573425534687e-05,0.00017516301811778778
289,SLPI,4.0723586,3.1281376,9.621744556039929e-05,0.0001878789749223459
290,ANGPTL2,4.060846,2.5656488,0.00010030027273600793,0.0001954597463241507
291,FNDC1,4.0523624,2.7985678,0.00010348056448242279,0.0002013645394520031
292,NDUFA13,4.049304,3.0251002,0.00010469064202477551,0.00020364533087620517
293,TGFBI,4.0454574,2.3947418,0.00010603997849993657,0.00020611931740525353
294,PDIA4,4.043097,3.2394998,0.0001071036260531112,0.0002080936991105297
295,H3F3B,4.0386024,1.8483695,0.00010859194400278193,0.00021092804775322966
296,SULF2,4.033211,1.9201674,0.00011072721647345849,0.0002148614994169617
297,RARRES1,4.025432,2.348637,0.00011404534338976811,0.00022096027680251063
298,TPM2,3.9787524,2.0248954,0.00013494818896585552,0.00025983918148368555
299,SMOC2,3.9633,1.9113028,0.00014254534430620128,0.0002738771044980002
300,PLAC9,3.956782,2.7089152,0.0001462259323797471,0.00028069724231951455
301,NBL1,3.9515634,2.145022,0.00014883211964881644,0.0002855722954321063
302,SET,3.9493263,2.8331733,0.0001502160510464695,0.0002881245973739259
303,METTL7A,3.9456284,2.7120934,0.00015220995448084673,0.00029168813797026603
304,INHBA,3.9415607,2.1389513,0.0001542341733001934,0.0002953561003973341
305,PLAT,3.9386537,2.3893244,0.00015592092402874573,0.00029837304077033936
306,CLIC1,3.9232967,3.2966545,0.00016495756348167598,0.0003149630479299314
307,FAM20C,3.9040456,2.3073335,0.00017644528127366276,0.0003358505779897412
308,SELENOS,3.8816695,2.1298196,0.00019099096308512634,0.00036241130983076265
309,APOL1,3.8796127,2.8695292,0.00019261775129525007,0.000365271936573695
310,C1QTNF3,3.8739345,3.4165642,0.0001966370379196845,0.0003723999506446803
311,THBS2,3.87349,1.579071,0.00019629709884855042,0.00037185468089296074
312,IGFBP3,3.86971,3.1219294,0.00019952271864295086,0.00037763152502907666
313,LY6E,3.8476236,3.103952,0.00021574560603889457,0.00040718612708132856
314,LTBP3,3.8443947,2.1683273,0.00021793022852361357,0.00041094757478547035
315,TMED2,3.836476,2.8237216,0.00022435150939629605,0.00042268439355949505
316,HSPG2,3.8352063,1.6189195,0.00022486521629255335,0.000423615013456691
317,BTF3,3.820496,2.8061895,0.00023732989654159472,0.0004461995096864241
318,NOTCH3,3.80778,2.8496013,0.000248167523451735,0.0004653873522430263
319,ARPC1B,3.798275,2.4094892,0.00025643830187454793,0.0004801836312781877
320,SRP14,3.7908573,3.3918166,0.0002634277809070205,0.0004925833043050356
321,SDF4,3.788874,2.5664282,0.00026501417531772154,0.0004952905678502023
322,CTSL,3.7844503,2.5701323,0.0002691534042982406,0.0005026759799487434
323,SPCS1,3.7737195,3.3012247,0.0002796355162377526,0.0005213444627197328
324,ATP6AP1,3.773679,3.4248853,0.0002796884083070647,0.0005213977421313305
325,ARF4,3.7668145,1.9907318,0.00028601699062378975,0.0005325011587894207
326,TUBA1A,3.766714,2.519829,0.0002863328756156625,0.0005330429885148247
327,CAVIN1,3.7593796,2.5591578,0.000293759030075652,0.0005462985552807458
328,MIF,3.758362,2.6613169,0.00029480626756312486,0.0005481034854884385
329,SPON2,3.7492707,1.5825989,0.0003036476718249421,0.000563612972787506
330,COL10A1,3.7391741,3.102075,0.0003152528937617423,0.0005842436309590185
331,COL5A1,3.7374334,1.3997822,0.00031619576576957716,0.0005859403734153831
332,SURF4,3.7367096,2.3108716,0.0003176926388086267,0.0005885408159683569
333,POSTN,3.7239132,1.9686717,0.00033169918274771846,0.0006133974883444355
334,BST2,3.7154107,2.951948,0.00034220677415894567,0.0006320112018830791
335,TAGLN2,3.7151656,2.4668295,0.0003423641636643908,0.0006322474272837752
336,H19,3.70798,3.9726074,0.00035127498442755553,0.0006482565203153615
337,LRPAP1,3.7071106,2.8267214,0.00035210532274099806,0.0006496211426359771
338,CD74,3.6971319,2.6788294,0.0003643134987785367,0.000671509254581996
