,0
ATAD2B,0.0001278594599275
FOCAD,0.0001276831455933
ESPL1,0.0001275759818756
ZNF280D,0.0001275599122739
NIPAL2,0.0001272169553069
NCAPH,0.0001272090913701
NDC1,0.0001270998599895
USP24,0.0001270255179303
ANKRD46,0.0001269911450648
CDK19,0.000126946278469
TANC1,0.00012664959212
OSBPL9,0.0001264331626561
FRAS1,0.0001264157954357
SPEF2,0.0001261833859316
NOS1AP,0.0001261823240788
EFHC1,0.0001261501117081
NCKAP5,0.0001261418886579
TACC3,0.0001260392703505
PIKFYVE,0.0001260120707434
MSI2,0.0001259388028723
SAMD12-AS1,0.0001258752153721
ZNF780B,0.0001258592729779
SRBD1,0.0001258118364171
FAM120B,0.0001257612924768
BCL2L14,0.0001257222863119
LCLAT1,0.0001256773693366
GPR39,0.0001254953009452
MACF1,0.0001253686470358
ZFYVE9,0.000125364760478
BTBD10,0.0001253291314295
TRERF1,0.0001253022819337
FAAH2,0.000125301038159
ABL1,0.0001252934677926
SLC39A11,0.0001250707040417
DYM,0.0001249818824693
SPATA6,0.0001249421429866
MAP2K5,0.0001246942309909
ARSJ,0.0001246562420068
EPB41,0.0001245786680027
ZNF827,0.0001245502024057
LRP5,0.000124499179875
ARMC8,0.000124498917914
HGD,0.0001244621686963
AURKA,0.0001243992118735
CLMN,0.0001243929513158
MBNL1,0.0001243610495279
ZNF33B,0.000124343497767
POGZ,0.0001243313838086
LIMCH1,0.0001241819879733
HOXB3,0.0001240917105762
ARMH3,0.0001240237247287
PPP1R12B,0.0001239420671375
RAI1,0.0001237138151534
C2orf27A,0.0001236533923626
STXBP6,0.0001236129024531
PLD1,0.0001234476986857
PRPF3,0.0001231413633318
LRCH3,0.0001229943131174
POC1B-AS1,0.0001229394593702
PPP6R2,0.0001229187344726
MYO9A,0.0001228984111479
BARD1,0.0001228493246248
ZNF138,0.0001228491376002
RHOT1,0.000122819685007
LIN9,0.0001228124900282
KIAA0556,0.0001227749085047
CCDC191,0.0001225658061358
CPA6,0.0001225146964977
NSD1,0.0001224896080762
IFT74,0.0001224862803712
KANK1,0.0001224556292854
TROAP,0.000122440481861
VPS45,0.0001224164263481
TIA1,0.0001223235371135
ZNF503-AS1,0.0001223158015888
IGSF1,0.0001222817667136
CTPS1,0.0001219574444613
PASK,0.0001218532372631
PPFIBP1,0.0001217624095674
TTI1,0.0001213837125961
FUT9,0.000121369966494
CRLS1,0.0001213664103959
ENOX2,0.0001213355777938
RNF207,0.0001212043351173
DLG5,0.000120998766315
MIR181A2HG,0.0001209940325739
HECTD4,0.000120948691953
CENPK,0.000120912742717
JAZF1,0.0001208603373006
PPP3CA,0.0001208220428987
ENOSF1,0.0001207079773794
CEP70,0.0001206692054328
C2CD5,0.000120614408953
DNM1L,0.0001205300214869
MCCC2,0.0001205034006049
SORBS2,0.0001204995950822
SH3YL1,0.0001204555612185
DYNC2H1,0.0001204315207229
FANCD2,0.0001203819479976
POC1A,0.0001201882600495
CUL5,0.0001201296870208
LRIG3,0.0001200435600816
CSNK1G1,0.0001199136702894
CCDC18-AS1,0.0001198641935384
SCLT1,0.0001196980460028
AFAP1,0.0001196967397558
STK38L,0.0001196948756642
CREBBP,0.0001196824176588
TMEM67,0.000119665720791
GABPB1-AS1,0.0001195848345239
DOP1A,0.0001194208752619
VRK2,0.0001194132127969
COL4A5,0.0001193477116044
KIF15,0.0001192906900043
SGMS1,0.0001192558324031
NRIP1,0.0001192467860631
BBX,0.0001191676511217
PPA2,0.0001191672934193
TNRC18,0.0001190150344805
FBXL2,0.0001189910661767
PUM2,0.0001189287583606
AP001207.3,0.0001188861332208
KIAA1211L,0.0001188070594563
ATP10D,0.0001187625227702
RC3H1,0.0001186794721757
KIF16B,0.0001186382406514
IQSEC2,0.0001185499987467
SULT1C2,0.0001184473054694
RIN2,0.0001184345827134
DEPTOR,0.0001183879986954
TICRR,0.0001182933191726
MAML2,0.0001182615497431
PHYKPL,0.0001182506743166
RNF213,0.0001182401649324
TIAL1,0.0001182300902096
FOXJ3,0.0001181606646628
REPS1,0.0001180689320056
CMIP,0.0001178917756805
PTPN9,0.0001177274525284
CSNK1A1,0.0001176495278002
PCSK6,0.0001175977685999
KDM2A,0.0001175897410882
RNF213-AS1,0.0001175605539466
CCND3,0.0001175553616905
FBXO38,0.000117252667945
SLC44A5,0.0001172396967313
MFSD4B,0.0001171471719383
ZMYND11,0.0001171434224259
HMMR,0.0001171001814144
ARHGAP11A,0.0001170990349817
TENT4A,0.0001170787341948
LRP8,0.0001170542174688
SNX29,0.0001170467988795
RFX3,0.0001170367865873
MYEOV,0.0001169863160064
CDC25C,0.0001169498792612
ATL2,0.0001167969795984
DZANK1,0.0001167387659805
DGLUCY,0.0001166714085104
ACOT11,0.0001164971975708
LRSAM1,0.0001163119140915
HERC1,0.000116230516211
DEPDC1,0.0001161880569367
BPTF,0.0001160024931748
CASC19,0.0001159996470718
TNKS2,0.0001159782527171
HOOK2,0.0001159566840005
LMTK2,0.0001158056066088
BCLAF3,0.0001157497982947
TMEM63A,0.0001156930044047
CMSS1,0.0001155846329923
FNBP4,0.0001154701304568
CHKA,0.0001154566269678
PARN,0.0001153991011303
PAK1,0.0001153232670764
CABLES1,0.0001153188811909
MAP3K5,0.0001153179275232
PLEKHA6,0.0001152966585044
KIF24,0.0001152348117999
ITCH,0.0001151710518176
C15orf41,0.0001151664366047
XKR6,0.0001151515430126
FSIP2-AS1,0.0001151257218147
TMEM267,0.0001150517734265
ARHGEF10L,0.0001149381520076
ESRRG,0.0001147428669758
SEC23IP,0.0001146720668753
CWF19L2,0.0001146590668879
FBXL13,0.0001144712439953
ZNF519,0.0001144367621122
IREB2,0.0001144281719504
USP54,0.00011442169752
MINDY4,0.0001143682381826
DHX8,0.0001143230327078
BTRC,0.0001143097830217
XPO1,0.000114217878716
PSD4,0.000114146833344
CDCA8,0.0001141174059268
LURAP1L,0.0001140348830752
ZNF875,0.0001140088688714
USP6NL,0.0001139676430195
DPH6,0.0001138913050828
POLA1,0.0001138708296508
CCDC186,0.0001137993981629
ATXN10,0.0001137942592905
MTMR12,0.000113698350975
GTF2IRD1,0.000113672909578
WDR35,0.0001135558854233
ALG13,0.0001135082856179
ANKRD28,0.000113404646442
CEP126,0.0001133484452308
APTR,0.0001133366360196
PPARG,0.0001133296405685
CDCA4,0.0001133052162834
XRRA1,0.0001132455305177
LMBR1,0.0001131930989193
PILRB,0.0001130395224215
EFCAB2,0.0001128935989066
CHEK1,0.0001128434640307
PEX7,0.0001127798612843
PTPN12,0.0001126876460049
FBXL20,0.0001126570640517
MLLT3,0.0001126383174607
USP53,0.0001126290689056
ORC6,0.0001125786141887
LGR4,0.0001124417354488
ZSCAN31,0.0001123916053977
ZSWIM5,0.0001123791686152
LYPLAL1,0.0001123492629004
CD2AP,0.0001123391258699
ZNF586,0.0001122452510349
ATP1B1,0.0001122048445567
KLHDC10,0.0001121421012761
AMBRA1,0.0001121065275657
N4BP2L2,0.0001119072417595
MLLT10,0.0001118492265087
TESC,0.0001117460674711
DCLRE1C,0.0001116797475122
TENT2,0.0001115696164775
WDR37,0.0001115505922169
ZNF107,0.0001115476559232
PACRGL,0.0001114190623057
VTCN1,0.0001113889828124
WNT5B,0.0001112428138479
CBR4,0.0001112386495051
NRSN2-AS1,0.0001112281509075
NR2C2,0.0001112193984533
CCL28,0.0001111786006433
CAPS2,0.0001111552612098
XYLB,0.000111127646777
AP3S2,0.0001110714355832
POLR2J3,0.0001110679607965
TMEM45B,0.0001110452862286
TMEM117,0.0001110065152811
CATSPERB,0.0001109877584164
SMARCC1,0.0001109621723087
CCNT2,0.0001108830509659
UBA6-AS1,0.0001108444821934
BANK1,0.0001108071287449
KIF13B,0.0001108014209376
FRYL,0.0001107935254159
KCNK1,0.0001107574229473
FBXO32,0.000110692114432
KAT6B,0.0001106514056453
NIPAL3,0.0001105960108286
SFSWAP,0.0001105903507543
CA5B,0.0001105705753945
SYCP2,0.000110560448225
CDK1,0.000110508015231
ATP2C1,0.0001104266725325
POLA2,0.0001103590942918
PPARGC1A,0.0001103010602239
USP10,0.0001103009680511
BTBD3,0.0001102478041158
TCP11L2,0.0001101918181209
MTBP,0.0001101398013925
LUC7L3,0.0001100414981022
FANCB,0.0001100112631636
USP47,0.0001099853307787
CWC27,0.0001099123769997
RCOR3,0.0001098551902334
DGKH,0.0001097303329242
PLA2G4A,0.0001096301735165
KDM4C,0.0001095690950936
DIP2B,0.0001095407503496
BCKDHB,0.0001095145460732
OGT,0.0001094983190438
ZNF721,0.0001094948970261
CRCP,0.0001094927930253
TRPS1,0.0001094850980907
IGF2BP3,0.0001093191334431
UBA2,0.0001093053872091
XPR1,0.0001092499085386
PER2,0.0001092092620786
HHAT,0.000108914872154
ANKRD26,0.0001088526835836
NUBPL,0.000108809290202
AHR,0.0001087920988149
ARGLU1,0.0001087717623204
IGF2BP2,0.000108742371965
MIS18BP1,0.0001087255801046
SNAPC3,0.0001086870492385
C21orf58,0.0001086541766566
FOXM1,0.0001086205742128
CHTF18,0.0001086036086063
C2CD3,0.0001084518611787
NAPB,0.0001083432080277
PPP1R9A,0.0001083367812837
MRE11,0.0001083185590867
MGAT5,0.0001082132865653
ATP2C2,0.0001081945747856
SSH2,0.0001081513811968
FANCL,0.0001080938421456
SLC22A15,0.0001079356909675
TMCC1,0.0001078534392709
GAREM1,0.0001078485373587
CSTF3,0.000107833073377
CCDC146,0.0001077757028207
PACS1,0.0001076577482176
DARS,0.0001076503242063
AP000873.2,0.0001075969140849
VTI1A,0.000107512370523
MRPS27,0.0001074649176616
SMAD3,0.0001074353328325
CPLANE1,0.0001074331179985
MAPK9,0.0001074146405479
UNC13B,0.0001073816793203
PSRC1,0.0001073453762156
ARHGAP12,0.00010724861156
MBNL2,0.0001072469547533
ABO,0.0001072157684639
ATM,0.0001071735319266
PCBD2,0.0001070503831106
CENPL,0.0001070304076969
FBF1,0.0001069682333006
SNHG31,0.0001069351948345
BMPR1A,0.0001069302392417
KMT5B,0.0001069178512433
MTM1,0.0001069077820607
ZBTB7C,0.0001068684877653
GSTCD,0.0001068165984042
ARID2,0.000106753329975
MON2,0.0001067098220836
NFKBIZ,0.0001065012188829
SYT17,0.0001064124301061
