,0
CDH11,0.0001713485343102954
LGR5,0.00017116669029312978
CA1,0.0001711432681332048
ARHGAP22,0.0001710369900937
NRXN3,0.0001710153229665422
GLIPR1L1,0.0001708557118822
AP001021.3,0.00017082354759206443
FBXL4,0.00017080996426303241
PIK3IP1,0.00017077451030142362
TAFA5,0.00017060810588964998
NREP-AS1,0.0001705039647593506
NR4A3,0.00017039894116402875
SHC2,0.00017036557023681614
ADAM22,0.0001703543781298
PDZRN4,0.0001703318786946577
CYP39A1,0.00017028762143125
TRHDE,0.00017028555269350002
ST3GAL1,0.00017027523392974206
SLC25A36,0.0001700849487969652
ATP10D,0.00017001055571374998
NBAS,0.00016992820952500001
NDFIP1,0.00016969142705352286
TRPM3,0.00016936291636085
TESPA1,0.0001693059342421
ARHGAP18,0.0001692518976821
CD28,0.0001691876628099283
TMEM268,0.00016903493357637027
CR1,0.00016878583259591245
PRRX1,0.00016869741177056867
KANTR,0.00016857341708574998
APBB1,0.00016830746542665
SMTNL2,0.0001677913792095
RNF152,0.00016769563522000058
BMT2,0.00016753593626325
KLHL6,0.0001671975844521379
ZNF608,0.00016703197301229643
HDGFL3,0.00016697002461335
ADAMTS12,0.00016691330881209767
SLC23A2,0.00016685847593700002
FCRL5,0.00016668081765040002
SPATC1,0.0001665990114945
UBA6-AS1,0.00016659502577113649
HACE1,0.00016653640221625
TTC3,0.0001664516734479
SEPTIN4,0.0001664516204349393
AP000755.2,0.00016626823442759432
NBEA,0.00016617397151510787
INSIG1,0.00016616169297566314
GLI1,0.00016609102413676997
GCNT4,0.0001660694205082168
MIAT,0.00016604767734349998
KALRN,0.00016602597528325
ROR1-AS1,0.00016590263236825
ADRA1A,0.0001658265539343
DNAH14,0.0001657188605541
EDARADD,0.0001656331692788
STARD13-AS,0.00016558630337622086
GLIPR2,0.0001655663622135311
SLC28A3,0.00016551333923486085
CTSF,0.00016538955696805086
TTC7B,0.00016534444804788278
BCL2,0.00016525464995486541
TTN-AS1,0.00016515294833945
CELF6,0.00016512222614715
CRTC3,0.00016504715330422569
EVC2,0.0001649531473295
AP001528.1,0.0001649474065763
CD3D,0.00016484092254244334
METTL24,0.00016480281531479823
ZNF736,0.00016466677275102544
RGN,0.00016464156476635
TMEM26,0.00016464120867959507
IL2RB,0.0001646079514173
DMXL1,0.00016452014627245
PLEKHG4B,0.00016446390772766558
SUMF1,0.00016445080135155002
RAB31,0.0001643741986732
CD96,0.0001643685330478
CD86,0.0001643635784927
TBXAS1,0.0001642980424686
HS3ST4,0.0001642289851849519
CCDC88A,0.00016422632614540523
FBXL13,0.00016411557945469999
MAGED1,0.00016400535840160706
CCND2,0.00016392342185895002
PALM2-AKAP2,0.00016388575488687028
SNHG18,0.00016388172095506274
THBS4,0.0001634882438670565
ADAMTS14,0.00016348447697090652
STEAP1B,0.0001632116860381
ASB3,0.00016319303217594123
PDIA5,0.0001631884843732
CLMP,0.00016301264335516233
HS2ST1,0.0001630040540652
IRF4,0.00016294619746953605
XRRA1,0.00016293310999729999
ATP1A4,0.0001628461276849
ESR2,0.00016275216600401276
ABI3BP,0.0001626342409601
FMNL1,0.000162602158008
WNT5A-AS1,0.0001624440094884
PRB2,0.0001622951927031
RHOBTB1,0.00016223027212769825
ANGPTL4,0.00016219906066005
ARHGEF28,0.000162087986142
WDFY3,0.00016198651883182402
KCND3,0.00016161953541959999
HS6ST1,0.0001616183685732
FMO2,0.00016148892020945
ABCC12,0.00016137705317935
MSI2,0.00016135485219489088
FARP1,0.00016133289448398355
ZNF521,0.000161298720927341
TPD52L1,0.0001612419313434291
HCK,0.00016113106867889998
RASGRF2,0.0001610472373829991
FLRT2,0.00016098741820678842
NRP1,0.0001608953143692
DIO1,0.00016080167499558202
ARHGAP4,0.00016076617854170593
ACO1,0.00016066487083297542
TXNDC16,0.0001606224888348
KLHDC8A,0.00016049330410745
UBE2QL1,0.00016043965491184935
RUNX3,0.00016043357810700002
SHANK1,0.0001603466234062
EGFL6,0.00016019963925640001
ZRANB2,0.00016014738624869999
AP003086.1,0.0001600226333955
MBD5,0.00015998392523715001
SGO1-AS1,0.0001597748966536666
GRM8,0.00015973425758406538
EFCAB13,0.00015936327976700002
NIPSNAP3B,0.00015932157803975
ELOVL5,0.00015924908260805
ADA2,0.00015923048552929998
SPIDR,0.0001588794786855
FBN2,0.00015886537780665
MYL9,0.00015884629975815745
GATM,0.00015881061514140047
ITK,0.00015869407394764607
SPATS2,0.0001585455423250177
GLIPR1L2,0.00015848710529077083
CD53,0.00015848668231759788
MEDAG,0.00015848415253371485
ANGEL2,0.0001584521143376
RFX8,0.00015844820430225274
NEK1,0.0001581848129549
TVP23C,0.0001580564112762964
DDX17,0.0001578926786172
PTCH1,0.0001576384690235
VASH1,0.0001576237869264693
TAFA1,0.00015749517333582053
ABCB1,0.0001574321487505
ZNF469,0.00015737299970005
BTG2,0.0001570784635524
HDAC8,0.00015705126634273637
KIF19,0.0001569099548548
GPR171,0.00015681378421016458
TUSC3,0.0001567643344341383
RCOR3,0.00015658264772818999
PDE5A,0.0001564345769687
ACE,0.00015638233740689137
